transport_id,warehouse_id,city,distance_km,fuel_cost_per_km_inr,courier_partner,courier_on_time_rate,estimated_transit_hours
53371,WH_016,Madurai,173.9,1.04,EcomExpress,0.804,13
53372,WH_009,Thane,133.5,3.71,BlueDart,0.842,16.8
53373,WH_014,Bhubaneswar,33.1,2.07,BlueDart,0.88,19.3
53374,WH_008,Kolkata,207.3,1.9,BlueDart,0.855,19.4
53375,WH_011,Mumbai,165.7,1.2,IndiaPost,0.838,11
53376,WH_013,Vasai-Virar,9.6,2.92,XpressBees,0.99,25.2
53377,WH_017,Jodhpur,176.1,0.9,IndiaPost,0.879,16.4
53378,WH_016,Ahmedabad,260.6,2.03,IndiaPost,0.901,10.3
53379,WH_011,Pune,48.4,1.31,IndiaPost,0.936,7.2
53380,WH_015,Lucknow,65.4,3.5,BlueDart,0.89,5.1
53381,WH_015,Delhi,137.1,3.3,DTDC,0.827,27.3
53382,WH_008,Kolkata,352.2,3.25,DTDC,0.858,20.1
53383,WH_005,Dhanbad,190.5,3.48,IndiaPost,0.963,19
53384,WH_011,Gurugram,75.5,2.37,IndiaPost,0.99,3.4
53385,WH_017,Visakhapatnam,205.2,2.18,BlueDart,0.863,5.2
53386,WH_010,Ghaziabad,113.4,2.5,EcomExpress,0.913,12
53387,WH_011,Faridabad,76.9,3.24,BlueDart,0.964,2.6
53388,WH_020,Nagpur,69.3,3.54,EcomExpress,0.874,7.1
53389,WH_013,Ludhiana,255.1,2.44,BlueDart,0.802,8.7
53390,WH_009,Chandigarh,35.1,2.88,EcomExpress,0.939,2.2
53391,WH_014,Vadodara,145.4,0.94,BlueDart,0.837,7.5
53392,WH_005,Vadodara,108.8,3.74,DTDC,0.952,18.5
53393,WH_003,Hyderabad,183.5,3.42,Delhivery,0.855,5.4
53394,WH_003,Raipur,132.5,3.14,XpressBees,0.866,4.2
53395,WH_016,Vijayawada,479.9,1.36,XpressBees,0.723,13.1
53396,WH_010,Vadodara,407.8,2.22,Delhivery,0.859,34.1
53397,WH_016,Bhiwandi,133.3,1.47,Shadowfax,0.808,20.2
53398,WH_012,Hyderabad,58.8,2.86,XpressBees,0.876,14.9
53399,WH_012,Coimbatore,39.6,2.25,AmazonLogistics,0.963,9.9
53400,WH_017,Bhubaneswar,427.7,2.36,DTDC,0.763,21.7
53401,WH_004,Nashik,152.6,3.21,DTDC,0.867,32.3
53402,WH_014,Raipur,123.1,3.2,Shadowfax,0.908,11.4
53403,WH_017,Nagpur,39.1,3.33,Shadowfax,0.851,11.3
53404,WH_009,Madurai,67.4,1.42,XpressBees,0.853,24.4
53405,WH_004,Srinagar,149.4,1.76,BlueDart,0.906,15.5
53406,WH_006,Thane,129.1,3.26,AmazonLogistics,0.921,11.4
53407,WH_008,Ludhiana,46.4,3.81,XpressBees,0.91,9.4
53408,WH_011,Bhiwandi,104.6,3.11,EcomExpress,0.884,5.5
53409,WH_019,Pune,120.6,3.73,IndiaPost,0.822,25.9
53410,WH_018,Aligarh,214.3,3.54,IndiaPost,0.93,10.3
53411,WH_007,Madurai,46.4,2.96,AmazonLogistics,0.834,4.3
53412,WH_005,Madurai,24.7,3.87,EcomExpress,0.855,15.8
53413,WH_005,Allahabad,77.1,3.37,BlueDart,0.924,3
53414,WH_020,Bhiwandi,78.6,3.12,XpressBees,0.842,15.8
53415,WH_020,Dhanbad,53.4,3.58,Delhivery,0.882,14.4
53416,WH_005,Chandigarh,119,3.27,XpressBees,0.99,10.1
53417,WH_019,Gurugram,422.6,3.07,Shadowfax,0.901,12
53418,WH_010,Chennai,83.7,3.62,Delhivery,0.926,6.9
53419,WH_004,Agra,248.7,2.36,DTDC,0.863,6.6
53420,WH_001,Ludhiana,540.4,1.32,AmazonLogistics,0.875,17.3
53421,WH_018,Howrah,52.9,1.18,AmazonLogistics,0.947,6.4
53422,WH_010,Nashik,458.2,3.69,IndiaPost,0.806,13.1
53423,WH_006,Meerut,128.8,1.98,IndiaPost,0.872,11.7
53424,WH_006,Ranchi,285.2,3.52,Delhivery,0.842,50.1
53425,WH_011,Kalyan-Dombivli,186.3,2.12,AmazonLogistics,0.928,6.5
53426,WH_010,Dhanbad,98.7,2.27,EcomExpress,0.825,13.3
53427,WH_017,Bengaluru,113.7,1.65,DTDC,0.934,6.4
53428,WH_013,Howrah,311.9,3.43,XpressBees,0.872,14.2
53429,WH_015,Mangalore,196.5,0.97,DTDC,0.983,11.4
53430,WH_019,Gurugram,81.8,1.8,BlueDart,0.837,5.2
53431,WH_017,Bhiwandi,84.8,3,AmazonLogistics,0.922,2.8
53432,WH_005,Kolkata,189.6,3.49,AmazonLogistics,0.99,21.1
53433,WH_006,Varanasi,54.8,3.14,IndiaPost,0.9,1.4
53434,WH_005,Srinagar,128.3,1.12,IndiaPost,0.834,7.7
53435,WH_015,Bhopal,176.3,3.81,DTDC,0.882,34.1
53436,WH_014,Bhiwandi,200.1,1.32,BlueDart,0.829,7.5
53437,WH_008,Pune,228.5,3.45,DTDC,0.902,9.2
53438,WH_018,Delhi,168.2,3.02,AmazonLogistics,0.99,17.5
53439,WH_019,Hyderabad,182.7,3.64,Shadowfax,0.851,18.6
53440,WH_008,Jodhpur,35.3,2.63,EcomExpress,0.901,2.6
53441,WH_004,Vadodara,156.8,1.48,AmazonLogistics,0.99,4.3
53442,WH_018,Kolkata,240.5,3.38,XpressBees,0.883,9.9
53443,WH_009,Gurugram,22,2.21,IndiaPost,0.807,14.4
53444,WH_009,Hyderabad,359.4,2.89,Shadowfax,0.837,9
53445,WH_016,Bengaluru,196.1,3.53,BlueDart,0.974,8.3
53446,WH_008,Coimbatore,69.2,2.54,Delhivery,0.857,17.5
53447,WH_011,Hyderabad,99.3,1.22,BlueDart,0.984,12.2
53448,WH_014,Allahabad,216.4,3.26,AmazonLogistics,0.934,6.9
53449,WH_016,Agra,138.3,3.03,BlueDart,0.872,4.7
53450,WH_018,Jodhpur,80.1,1.44,EcomExpress,0.914,2.2
53451,WH_004,Jodhpur,50.1,3.42,DTDC,0.905,2.8
53452,WH_014,Jodhpur,22.7,1.77,BlueDart,0.913,7.7
53453,WH_013,Howrah,147,2.6,XpressBees,0.794,4.5
53454,WH_006,Vijayawada,510.1,3.22,XpressBees,0.884,30.3
53455,WH_015,Bengaluru,68.1,1.04,BlueDart,0.968,6.4
53456,WH_019,Ranchi,194.6,3.67,DTDC,0.93,18.2
53457,WH_014,Varanasi,29.7,2.28,EcomExpress,0.878,10.8
53458,WH_007,Madurai,54.4,2.73,BlueDart,0.99,6.3
53459,WH_015,Nagpur,128.3,2.36,Delhivery,0.934,5.1
53460,WH_018,Hyderabad,152.1,1.03,AmazonLogistics,0.922,6.6
53461,WH_017,Bhiwandi,83.7,3.67,BlueDart,0.868,24.5
53462,WH_010,Pune,45.1,1.35,BlueDart,0.837,15.1
53463,WH_018,Pimpri-Chinchwad,512.9,1.06,EcomExpress,0.784,15.8
53464,WH_005,Varanasi,263.8,1.27,EcomExpress,0.866,14.6
53465,WH_019,Raipur,124.9,1.39,BlueDart,0.865,27.3
53466,WH_012,Mumbai,236.9,3.53,Delhivery,0.93,9.4
53467,WH_019,Meerut,82.4,3.6,AmazonLogistics,0.833,4.6
53468,WH_011,Bengaluru,103.4,1.13,XpressBees,0.909,11
53469,WH_018,Chennai,144.5,2.54,XpressBees,0.839,14.9
53470,WH_017,Srinagar,126,2.73,DTDC,0.851,27.9
53471,WH_011,Vasai-Virar,65.3,3.28,DTDC,0.875,9.6
53472,WH_002,Mangalore,166.2,2.22,Delhivery,0.807,5.5
53473,WH_006,Moradabad,159.2,2.98,BlueDart,0.896,5.8
53474,WH_018,Gurugram,156.5,1,XpressBees,0.972,15.9
53475,WH_006,Rajkot,88.6,3.58,DTDC,0.891,10.3
53476,WH_004,Nashik,231,3.15,EcomExpress,0.959,8.2
53477,WH_011,Vadodara,201.9,1.93,BlueDart,0.877,16.9
53478,WH_004,Howrah,74.8,2.78,BlueDart,0.864,5.1
53479,WH_014,Pune,120.3,2.27,AmazonLogistics,0.977,5.9
53480,WH_009,Howrah,179.2,3.36,AmazonLogistics,0.923,8.7
53481,WH_007,Dhanbad,251.7,3.29,EcomExpress,0.944,11
53482,WH_016,Agra,188.9,2.94,Shadowfax,0.851,7.7
53483,WH_008,Bhiwandi,287.3,0.91,IndiaPost,0.834,9
53484,WH_006,Moradabad,120.9,2.76,AmazonLogistics,0.853,13.2
53485,WH_002,Coimbatore,298.2,3.7,Shadowfax,0.931,20.6
53486,WH_006,Jodhpur,54.9,3.75,IndiaPost,0.953,11.3
53487,WH_017,Bhopal,385,1.81,IndiaPost,0.91,17.1
53488,WH_015,Vadodara,95.7,2.32,Delhivery,0.807,8.9
53489,WH_016,Thane,111.4,2.91,Delhivery,0.79,19.6
53490,WH_014,Pimpri-Chinchwad,129.8,3.61,Delhivery,0.971,5.5
53491,WH_017,Srinagar,25.1,1.39,XpressBees,0.874,3.6
53492,WH_011,Nagpur,258.2,0.95,DTDC,0.906,17.4
53493,WH_009,Dhanbad,61.8,2.94,DTDC,0.878,3.9
53494,WH_008,Jaipur,105.4,2.82,IndiaPost,0.83,14
53495,WH_008,Varanasi,223.4,3.83,Shadowfax,0.793,14
53496,WH_018,Visakhapatnam,71.2,2.15,DTDC,0.971,5.4
53497,WH_005,Indore,302.9,3.58,IndiaPost,0.832,26.1
53498,WH_019,Nashik,391.3,2.65,Delhivery,0.817,24.1
53499,WH_014,Nagpur,311,2.87,EcomExpress,0.877,8.4
53500,WH_008,Vijayawada,135.4,0.91,Delhivery,0.856,9.6
53501,WH_017,Vadodara,120.4,2.16,BlueDart,0.757,4.4
53502,WH_009,Kalyan-Dombivli,148.9,1.99,IndiaPost,0.851,41.3
53503,WH_019,Amritsar,77.7,1.6,XpressBees,0.79,2.7
53504,WH_008,Ludhiana,210.2,3.03,AmazonLogistics,0.929,14.1
53505,WH_010,Meerut,20.3,3.45,DTDC,0.898,2.5
53506,WH_003,Amritsar,38.4,3.74,XpressBees,0.927,2.2
53507,WH_018,Ludhiana,73.7,2.03,Delhivery,0.86,23.1
53508,WH_012,Agra,140.9,3.14,Shadowfax,0.899,7.9
53509,WH_020,Coimbatore,360.6,2.5,EcomExpress,0.836,10.3
53510,WH_004,Thane,578.7,3.06,Shadowfax,0.93,22.2
53511,WH_018,Aligarh,177.1,3.19,XpressBees,0.881,8.7
53512,WH_015,Patna,17,1.79,DTDC,0.845,10.1
53513,WH_008,Meerut,74.2,2.53,DTDC,0.775,2
53514,WH_006,Bhiwandi,208.7,3.11,AmazonLogistics,0.803,9.5
53515,WH_010,Gwalior,252.7,2.91,DTDC,0.87,23
53516,WH_008,Pune,63,1.14,EcomExpress,0.904,8.3
53517,WH_006,Thane,133,2.03,EcomExpress,0.841,3.5
53518,WH_005,Mangalore,168,1.54,Delhivery,0.745,9.8
53519,WH_005,Pimpri-Chinchwad,232.6,2.04,Delhivery,0.947,6.7
53520,WH_013,Allahabad,17.6,2.09,AmazonLogistics,0.797,10.4
53521,WH_017,Ludhiana,117.7,3.28,Delhivery,0.827,22.3
53522,WH_003,Jaipur,130.9,3.31,DTDC,0.898,17
53523,WH_010,Vadodara,105,2.97,Delhivery,0.961,12.4
53524,WH_013,Kalyan-Dombivli,126.4,3.87,XpressBees,0.868,18.4
53525,WH_003,Nashik,118.3,3.83,Delhivery,0.829,13.3
53526,WH_009,Kolkata,174.9,1.18,Delhivery,0.901,16.6
53527,WH_010,Madurai,308,1.09,BlueDart,0.892,15.3
53528,WH_014,Dhanbad,269.1,1.55,BlueDart,0.815,7.5
53529,WH_007,Aligarh,87.3,2.79,XpressBees,0.828,14.4
53530,WH_017,Nagpur,45.4,1.29,BlueDart,0.817,3.2
53531,WH_001,Patna,393.9,3.18,IndiaPost,0.832,12.8
53532,WH_004,Moradabad,57.7,1.6,XpressBees,0.83,3.3
53533,WH_002,Coimbatore,217.7,1.79,EcomExpress,0.852,6
53534,WH_003,Gurugram,76.5,2.39,EcomExpress,0.724,5.4
53535,WH_018,Aligarh,137.9,1.54,DTDC,0.962,10.9
53536,WH_007,Pune,39.8,1.15,DTDC,0.77,9.2
53537,WH_017,Jaipur,144.7,3.42,EcomExpress,0.931,9.1
53538,WH_006,Ahmedabad,128,1.97,XpressBees,0.898,3.3
53539,WH_013,Chennai,288.1,2.76,Delhivery,0.925,15.4
53540,WH_008,Vadodara,124.6,1.16,DTDC,0.826,6.4
53541,WH_005,Ahmedabad,143.2,1.38,Shadowfax,0.915,7.2
53542,WH_018,Bhubaneswar,104.9,2.55,DTDC,0.981,3.7
53543,WH_015,Amritsar,160.3,2.41,EcomExpress,0.889,12.6
53544,WH_018,Amritsar,199.6,3.56,XpressBees,0.864,7.9
53545,WH_011,Ranchi,423.9,2.18,XpressBees,0.856,22.5
53546,WH_001,Howrah,115.8,2.54,BlueDart,0.935,8
53547,WH_004,Pune,239.4,1.99,BlueDart,0.687,8.2
53548,WH_013,Chandigarh,222.1,3.79,Shadowfax,0.835,14.9
53549,WH_004,Raipur,199.1,0.91,Shadowfax,0.877,22.8
53550,WH_016,Lucknow,260.2,1.87,IndiaPost,0.9,49.2
53551,WH_013,Chandigarh,15.3,2.37,EcomExpress,0.964,6.1
53552,WH_013,Bhiwandi,56.8,2.59,DTDC,0.938,4.1
53553,WH_010,Visakhapatnam,156.5,3.5,Delhivery,0.914,7.5
53554,WH_003,Jodhpur,46.4,3.66,AmazonLogistics,0.886,4.8
53555,WH_016,Bhubaneswar,91.4,3.25,XpressBees,0.923,3.9
53556,WH_015,Ludhiana,76.8,1.04,DTDC,0.916,19.7
53557,WH_020,Pune,309.5,2.69,IndiaPost,0.803,10.2
53558,WH_002,Howrah,58.9,3.85,BlueDart,0.981,17.2
53559,WH_003,Surat,32.3,2.67,Delhivery,0.964,2.4
53560,WH_004,Madurai,78,2.83,EcomExpress,0.933,10.7
53561,WH_009,Bhubaneswar,75,1.56,XpressBees,0.935,2.8
53562,WH_006,Bhopal,255.9,3.82,EcomExpress,0.781,16.1
53563,WH_013,Kolkata,89,3.64,DTDC,0.927,15.7
53564,WH_016,Bengaluru,83.8,1.38,Delhivery,0.94,14.9
53565,WH_015,Chennai,131,3.32,Delhivery,0.889,19.1
53566,WH_010,Kalyan-Dombivli,139.4,3.21,XpressBees,0.831,4.9
53567,WH_007,Gurugram,316,1.22,BlueDart,0.817,17.8
53568,WH_018,Mumbai,177.7,2.47,BlueDart,0.868,4.9
53569,WH_007,Vadodara,167.5,1.94,Delhivery,0.915,4.3
53570,WH_020,Surat,342.4,3.74,XpressBees,0.869,16.4
53571,WH_005,Aligarh,150.2,3.02,Shadowfax,0.876,5.7
53572,WH_018,Pimpri-Chinchwad,175.5,3.52,IndiaPost,0.913,18.6
53573,WH_008,Allahabad,60.8,2.73,DTDC,0.876,4.6
53574,WH_020,Nashik,63.6,1.71,EcomExpress,0.854,5.3
53575,WH_003,Rajkot,63.8,3.78,Shadowfax,0.815,4.1
53576,WH_017,Patna,74,2.28,IndiaPost,0.937,25.5
53577,WH_016,Kolkata,557.4,2.15,EcomExpress,0.845,19.6
53578,WH_012,Nashik,181.1,1.77,Shadowfax,0.845,5
53579,WH_007,Coimbatore,75.7,2.49,EcomExpress,0.768,6.1
53580,WH_002,Chennai,10.4,3.38,EcomExpress,0.921,4.7
53581,WH_001,Ghaziabad,125.7,2.37,IndiaPost,0.807,4.3
53582,WH_016,Kalyan-Dombivli,28,2.74,DTDC,0.836,5.5
53583,WH_018,Lucknow,92.6,1.95,XpressBees,0.854,40
53584,WH_008,Chennai,128.8,1.65,AmazonLogistics,0.945,3.9
53585,WH_003,Faridabad,40.2,3.27,BlueDart,0.948,17.5
53586,WH_008,Ghaziabad,118.8,2.44,Delhivery,0.921,23.8
53587,WH_001,Pimpri-Chinchwad,79.2,1.63,Shadowfax,0.859,3.1
53588,WH_003,Bhubaneswar,74.3,1.03,DTDC,0.853,2.5
53589,WH_006,Jodhpur,104.8,3.21,IndiaPost,0.85,22.6
53590,WH_006,Chandigarh,265.2,3.73,XpressBees,0.914,20.6
53591,WH_016,Chandigarh,25.5,2.26,IndiaPost,0.916,9.6
53592,WH_013,Madurai,106.2,3.37,Delhivery,0.857,13.8
53593,WH_018,Chandigarh,68,3.68,IndiaPost,0.92,2.3
53594,WH_019,Ghaziabad,194.7,1.61,DTDC,0.99,8.1
53595,WH_020,Chennai,112.8,3.23,AmazonLogistics,0.953,6.2
53596,WH_003,Howrah,79.7,1.47,EcomExpress,0.93,2.1
53597,WH_013,Jabalpur,43.2,3.6,AmazonLogistics,0.877,3.3
53598,WH_020,Kanpur,52.9,2.31,BlueDart,0.917,4.8
53599,WH_016,Ahmedabad,83,1.54,BlueDart,0.92,3.1
53600,WH_004,Moradabad,170.6,1.78,DTDC,0.862,4.5
53601,WH_010,Amritsar,56,2.72,Shadowfax,0.825,3.2
53602,WH_015,Gwalior,86,2.19,BlueDart,0.817,7.2
53603,WH_004,Bhopal,122.7,2.19,Shadowfax,0.925,3.3
53604,WH_004,Bengaluru,184.9,1.89,BlueDart,0.932,13.9
53605,WH_001,Allahabad,189.8,1.93,Shadowfax,0.871,10.8
53606,WH_003,Gwalior,163.9,1.29,IndiaPost,0.894,5.2
53607,WH_008,Ranchi,65.3,3.52,Shadowfax,0.897,4.1
53608,WH_012,Chandigarh,19,2.43,BlueDart,0.779,4.1
53609,WH_012,Rajkot,543.1,1.84,DTDC,0.756,13.8
53610,WH_012,Vijayawada,170.9,1.08,BlueDart,0.761,5.7
53611,WH_010,Surat,23.3,1.74,DTDC,0.839,10.5
53612,WH_010,Aligarh,449,3.48,IndiaPost,0.908,18.8
53613,WH_006,Moradabad,416.3,1.51,XpressBees,0.916,35
53614,WH_018,Bhubaneswar,200.1,2.29,Shadowfax,0.908,5.8
53615,WH_015,Jaipur,18,3.85,Delhivery,0.849,3.1
53616,WH_001,Mumbai,77.2,2.98,XpressBees,0.794,4.9
53617,WH_004,Pune,27.9,2.53,EcomExpress,0.816,0.8
53618,WH_013,Nashik,313.2,2.1,AmazonLogistics,0.887,20.9
53619,WH_010,Chandigarh,69.3,3.19,IndiaPost,0.832,2.7
53620,WH_020,Bhiwandi,99.8,3.36,DTDC,0.852,13.8
53621,WH_016,Madurai,71.6,3.44,XpressBees,0.959,2.2
53622,WH_012,Bengaluru,189.1,1.09,Shadowfax,0.839,14.9
53623,WH_002,Indore,213.1,3.61,Shadowfax,0.803,14.7
53624,WH_007,Jabalpur,248,1.25,DTDC,0.882,8
53625,WH_002,Vadodara,264.4,1.73,BlueDart,0.949,10.7
53626,WH_006,Bhiwandi,228.7,2.45,DTDC,0.892,6.2
53627,WH_018,Bengaluru,53.3,3.25,AmazonLogistics,0.977,24.6
53628,WH_018,Ludhiana,114.2,3.57,XpressBees,0.877,18.7
53629,WH_020,Visakhapatnam,243.9,1.12,DTDC,0.855,6.5
53630,WH_006,Jodhpur,344.1,2.56,BlueDart,0.869,11.2
53631,WH_002,Gurugram,62.2,2.78,IndiaPost,0.889,10.4
53632,WH_019,Lucknow,104.3,2.32,Shadowfax,0.879,5.9
53633,WH_010,Faridabad,207.2,1.65,Shadowfax,0.862,7.3
53634,WH_019,Chandigarh,33,1.43,DTDC,0.777,3.2
53635,WH_018,Indore,244.7,1.86,AmazonLogistics,0.99,13.3
53636,WH_015,Raipur,225.3,0.99,IndiaPost,0.907,10.1
53637,WH_018,Bhiwandi,211.5,1.61,BlueDart,0.968,10.2
53638,WH_005,Varanasi,263.7,3.74,BlueDart,0.88,7.9
53639,WH_014,Bengaluru,95.2,1.59,DTDC,0.93,8.6
53640,WH_004,Gwalior,43.3,1.64,IndiaPost,0.85,23.9
53641,WH_013,Patna,127.8,1.61,Shadowfax,0.901,9.7
53642,WH_011,Allahabad,167.1,3.87,EcomExpress,0.912,6
53643,WH_002,Vasai-Virar,334.6,2.6,AmazonLogistics,0.835,12.7
53644,WH_003,Meerut,240.7,3.1,BlueDart,0.804,6.4
53645,WH_012,Vasai-Virar,132,3.78,AmazonLogistics,0.875,6
53646,WH_020,Ranchi,269.8,3.68,EcomExpress,0.79,11.3
53647,WH_016,Ahmedabad,213.3,2.2,IndiaPost,0.861,16
53648,WH_001,Mumbai,136.2,3.07,XpressBees,0.947,7.2
53649,WH_018,Jaipur,8.5,1.22,Delhivery,0.814,15
53650,WH_009,Madurai,123.6,1.66,IndiaPost,0.765,29.8
53651,WH_001,Vadodara,190.9,3,BlueDart,0.917,25.8
53652,WH_009,Bhiwandi,339.5,1.06,XpressBees,0.862,11
53653,WH_003,Gurugram,138,1.44,Delhivery,0.799,5.4
53654,WH_019,Hyderabad,134.5,1.13,AmazonLogistics,0.866,29.4
53655,WH_015,Agra,99.4,1.17,AmazonLogistics,0.866,5.5
53656,WH_017,Ranchi,274.7,1.66,IndiaPost,0.853,6.9
53657,WH_017,Ranchi,106.5,1.27,EcomExpress,0.906,6
53658,WH_016,Mangalore,167.7,0.98,Shadowfax,0.887,4.5
53659,WH_018,Moradabad,64.4,2.06,XpressBees,0.928,12.8
53660,WH_010,Kolkata,82.8,1.84,AmazonLogistics,0.808,3.1
53661,WH_001,Bhubaneswar,231.4,3.31,BlueDart,0.963,14.9
53662,WH_014,Kolkata,178.6,1.64,XpressBees,0.896,6.6
53663,WH_003,Dhanbad,58.7,3.13,Delhivery,0.831,12.8
53664,WH_010,Vadodara,121.6,3.68,DTDC,0.765,6.3
53665,WH_018,Faridabad,231.4,2.25,IndiaPost,0.842,14.8
53666,WH_013,Jodhpur,494.1,3.86,EcomExpress,0.807,20.5
53667,WH_013,Thane,46.2,1.68,Delhivery,0.837,3.8
53668,WH_014,Meerut,38.7,1.27,EcomExpress,0.885,25.6
53669,WH_013,Agra,342.7,2.8,IndiaPost,0.86,28
53670,WH_007,Allahabad,115.3,2.52,DTDC,0.867,14.3
53671,WH_019,Kolkata,718.2,2.9,DTDC,0.803,20.5
53672,WH_019,Jaipur,374,1.41,BlueDart,0.815,10.5
53673,WH_017,Jaipur,118.7,3.6,Shadowfax,0.786,11.3
53674,WH_011,Bhopal,185.9,1.42,AmazonLogistics,0.98,8.8
53675,WH_016,Gwalior,153.1,3.66,BlueDart,0.813,18.7
53676,WH_013,Madurai,283.8,1.78,BlueDart,0.96,10.7
53677,WH_004,Ghaziabad,134.5,1.79,DTDC,0.869,4.1
53678,WH_006,Howrah,294.4,3.67,IndiaPost,0.99,8.4
53679,WH_001,Indore,212.3,3.13,IndiaPost,0.846,16.3
53680,WH_014,Bhiwandi,111.6,3.62,Shadowfax,0.824,4.7
53681,WH_019,Agra,224.5,3.08,Shadowfax,0.958,58.2
53682,WH_011,Mangalore,240.3,3.14,IndiaPost,0.905,12.5
53683,WH_018,Vasai-Virar,205.9,2.93,IndiaPost,0.907,13.6
53684,WH_003,Bhopal,28.8,3.86,XpressBees,0.887,6.5
53685,WH_018,Vijayawada,55,0.98,XpressBees,0.85,14.7
53686,WH_004,Ahmedabad,21.8,2.33,Shadowfax,0.851,3.6
53687,WH_005,Bengaluru,231.6,2.2,XpressBees,0.889,13.8
53688,WH_005,Jaipur,122.3,2.6,IndiaPost,0.835,3.4
53689,WH_003,Howrah,73.6,2.59,Shadowfax,0.908,5.9
53690,WH_012,Bhiwandi,75.2,2.32,AmazonLogistics,0.803,7.3
53691,WH_009,Moradabad,41,3.45,Delhivery,0.782,4.8
53692,WH_017,Srinagar,121.1,1.85,Shadowfax,0.979,28.4
53693,WH_005,Patna,144.8,2.92,DTDC,0.867,15.9
53694,WH_005,Madurai,35.9,2.04,Delhivery,0.931,31
53695,WH_004,Mumbai,73.2,2.47,XpressBees,0.957,2
53696,WH_019,Faridabad,241.1,2.7,BlueDart,0.873,23.4
53697,WH_001,Lucknow,150.8,2.75,AmazonLogistics,0.891,26.5
53698,WH_013,Mumbai,30.3,2.43,AmazonLogistics,0.933,3.2
53699,WH_009,Howrah,352.6,1.22,IndiaPost,0.913,16
53700,WH_010,Kanpur,103,2.98,EcomExpress,0.862,2.7
53701,WH_011,Nashik,29.4,1.4,IndiaPost,0.99,5.2
53702,WH_012,Kanpur,36.5,2.91,Shadowfax,0.796,4.3
53703,WH_019,Gwalior,103.4,1.46,BlueDart,0.837,10.5
53704,WH_016,Nagpur,64.8,1.08,DTDC,0.882,9.3
53705,WH_011,Mangalore,202.9,2.76,BlueDart,0.743,13.9
53706,WH_004,Delhi,11,2,EcomExpress,0.869,5.2
53707,WH_016,Ahmedabad,186.3,3.67,XpressBees,0.882,16.6
53708,WH_013,Vasai-Virar,221.4,3.15,Delhivery,0.948,9.9
53709,WH_017,Rajkot,149.3,1.79,AmazonLogistics,0.865,11.1
53710,WH_003,Rajkot,424.8,1.99,BlueDart,0.914,13
53711,WH_001,Moradabad,111.2,3.29,Delhivery,0.798,2.8
53712,WH_020,Bhiwandi,125.5,1.98,BlueDart,0.848,28.3
53713,WH_014,Bhopal,51.9,3.76,EcomExpress,0.92,26.6
53714,WH_018,Ludhiana,95,2.08,Shadowfax,0.806,4.6
53715,WH_017,Mangalore,216.5,1.53,BlueDart,0.9,9.1
53716,WH_020,Howrah,169.6,3.67,XpressBees,0.95,13.4
53717,WH_003,Delhi,46.1,3.38,AmazonLogistics,0.974,26.4
53718,WH_018,Kalyan-Dombivli,34.1,3.42,XpressBees,0.919,5.9
53719,WH_018,Amritsar,134.6,2.31,Delhivery,0.942,7.1
53720,WH_011,Dhanbad,276.1,2.15,DTDC,0.928,19.2
53721,WH_012,Mumbai,180.6,2.34,IndiaPost,0.957,10.1
53722,WH_016,Mangalore,155.9,3.42,Shadowfax,0.99,33.2
53723,WH_012,Gwalior,532.6,2.92,Delhivery,0.908,39.6
53724,WH_004,Indore,72.9,2.4,BlueDart,0.916,1.9
53725,WH_018,Ranchi,233.2,2.62,IndiaPost,0.874,14.2
53726,WH_015,Nagpur,155.6,1.79,IndiaPost,0.914,8.7
53727,WH_011,Kolkata,135.9,1.96,EcomExpress,0.869,14.9
53728,WH_012,Howrah,39,3.83,AmazonLogistics,0.889,6.9
53729,WH_011,Dhanbad,172.9,2.67,IndiaPost,0.882,23.9
53730,WH_011,Mumbai,41.7,1.87,Shadowfax,0.99,13.8
53731,WH_012,Ludhiana,80.9,1.17,AmazonLogistics,0.902,12.2
53732,WH_002,Nagpur,231.5,1.81,EcomExpress,0.94,13.6
53733,WH_015,Vadodara,56.9,3.82,DTDC,0.951,4.2
53734,WH_001,Thane,209.4,2.84,AmazonLogistics,0.934,10.4
53735,WH_001,Thane,413.1,2.59,DTDC,0.894,10.7
53736,WH_007,Jaipur,54,3.87,DTDC,0.78,22.3
53737,WH_008,Delhi,303.6,2.21,Shadowfax,0.864,8
53738,WH_009,Gurugram,126.3,2.71,BlueDart,0.87,16.2
53739,WH_019,Srinagar,119.2,2.07,Delhivery,0.869,4.5
53740,WH_019,Kalyan-Dombivli,318.5,3.77,EcomExpress,0.824,26.9
53741,WH_008,Rajkot,350.2,2.19,Delhivery,0.884,17.7
53742,WH_013,Jabalpur,170.2,1.17,BlueDart,0.843,13
53743,WH_006,Surat,69.1,1.89,BlueDart,0.866,12.5
53744,WH_006,Aligarh,119.7,1.92,Delhivery,0.862,5.5
53745,WH_009,Jaipur,217,3.39,AmazonLogistics,0.854,7.5
53746,WH_018,Vadodara,221.1,1.91,Shadowfax,0.864,30.7
53747,WH_007,Allahabad,118.5,3.66,IndiaPost,0.791,6.3
53748,WH_008,Meerut,138.3,1.14,Shadowfax,0.869,20.5
53749,WH_006,Bhiwandi,185.1,1.8,XpressBees,0.896,4.7
53750,WH_007,Bhiwandi,99,3.23,AmazonLogistics,0.878,8.1
53751,WH_013,Madurai,206.7,1.07,DTDC,0.885,13.8
53752,WH_004,Visakhapatnam,370.6,0.99,XpressBees,0.923,22.5
