record_id,date,city,category,demand_index,campaign_flag
12872,1/18/2023,Allahabad,Office Products,0.831,FALSE
12873,4/15/2024,Dhanbad,Fashion-Men,0.989,FALSE
12874,11/8/2023,Chennai,Fashion-Women,0.824,FALSE
12875,1/11/2025,Indore,Books,1.025,FALSE
12876,3/10/2024,Pimpri-Chinchwad,Fashion-Women,1.12,FALSE
12877,10/27/2023,Jabalpur,Health,2.045,TRUE
12878,3/14/2023,Bhiwandi,Beauty & Personal Care,0.888,FALSE
12879,7/31/2023,Howrah,Furniture,1.224,FALSE
12880,11/8/2023,Allahabad,Fashion-Men,0.916,TRUE
12881,4/7/2023,Kalyan-Dombivli,Industrial Supplies,2.509,TRUE
12882,11/29/2023,Varanasi,Beauty & Personal Care,2.545,TRUE
12883,9/29/2025,Kanpur,Jewellery,1.143,FALSE
12884,6/11/2023,Bhopal,Appliances,0.737,FALSE
12885,9/29/2025,Pimpri-Chinchwad,Books,0.906,FALSE
12886,1/12/2025,Amritsar,Stationery,0.972,FALSE
12887,5/21/2024,Indore,Stationery,1.164,FALSE
12888,3/21/2024,Nagpur,Fashion-Men,1.155,FALSE
12889,4/29/2025,Ahmedabad,Mobile & Accessories,1.438,FALSE
12890,1/14/2023,Madurai,Books,1.161,FALSE
12891,6/26/2025,Gurugram,Appliances,2.93,TRUE
12892,6/4/2023,Howrah,Sports & Fitness,1.127,FALSE
12893,7/8/2025,Faridabad,Health,0.642,FALSE
12894,5/1/2024,Amritsar,Office Products,0.969,FALSE
12895,8/11/2024,Thane,Health,1.012,FALSE
12896,11/5/2024,Allahabad,Books,1.134,FALSE
12897,2/8/2025,Dhanbad,Beauty & Personal Care,0.869,FALSE
12898,4/12/2023,Aligarh,Industrial Supplies,0.963,FALSE
12899,4/21/2023,Agra,Appliances,0.98,FALSE
12900,12/13/2023,Raipur,Furniture,0.95,FALSE
12901,10/29/2023,Ranchi,Automotive,0.725,TRUE
12902,11/29/2023,Hyderabad,Sports & Fitness,1.02,FALSE
12903,8/13/2024,Moradabad,Health,1.221,FALSE
12904,9/14/2023,Gwalior,Jewellery,0.669,FALSE
12905,7/8/2023,Kalyan-Dombivli,Appliances,0.758,FALSE
12906,2/1/2023,Ranchi,Home & Kitchen,0.892,FALSE
12907,7/24/2024,Vadodara,Footwear,0.941,FALSE
12908,9/7/2023,Surat,Stationery,0.987,FALSE
12909,7/24/2024,Ranchi,Fashion-Women,0.768,FALSE
12910,3/20/2024,Chandigarh,Footwear,1.126,FALSE
12911,7/26/2023,Indore,Beauty & Personal Care,0.936,FALSE
12912,7/5/2024,Mumbai,Health,2.192,TRUE
12913,2/2/2023,Indore,Fashion-Men,0.685,FALSE
12914,11/9/2023,Jabalpur,Health,0.752,FALSE
12915,1/7/2024,Moradabad,Home & Kitchen,2.929,TRUE
12916,9/14/2023,Faridabad,Toys & Baby,3.196,TRUE
12917,8/29/2023,Raipur,Electronics,1.026,FALSE
12918,9/13/2024,Vasai-Virar,Footwear,0.872,FALSE
12919,11/7/2023,Aligarh,Footwear,1.109,TRUE
12920,5/14/2025,Pimpri-Chinchwad,Office Products,0.829,FALSE
12921,5/5/2024,Kolkata,Grocery,0.81,FALSE
12922,1/24/2024,Vadodara,Toys & Baby,0.854,FALSE
12923,4/30/2025,Dhanbad,Fashion-Men,0.954,FALSE
12924,3/26/2025,Dhanbad,Stationery,1.08,FALSE
12925,10/24/2024,Kanpur,Fashion-Women,0.94,FALSE
12926,4/21/2025,Amritsar,Industrial Supplies,0.878,FALSE
12927,10/15/2023,Chennai,Stationery,1.191,FALSE
12928,10/12/2024,Surat,Fashion-Men,0.985,FALSE
12929,9/6/2025,Moradabad,Electronics,0.926,FALSE
12930,12/18/2024,Jaipur,Fashion-Men,0.905,FALSE
12931,3/22/2024,Chandigarh,Jewellery,0.7,FALSE
12932,5/28/2023,Meerut,Sports & Fitness,3.746,TRUE
12933,1/11/2025,Ghaziabad,Health,1.086,FALSE
12934,9/4/2024,Pune,Jewellery,0.84,FALSE
12935,9/9/2024,Srinagar,Pet Supplies,0.894,FALSE
12936,4/18/2024,Patna,Fashion-Men,1.032,TRUE
12937,3/26/2025,Ghaziabad,Appliances,2.768,TRUE
12938,8/28/2024,Visakhapatnam,Appliances,4.321,TRUE
12939,5/12/2024,Agra,Jewellery,0.954,FALSE
12940,1/19/2025,Visakhapatnam,Pet Supplies,0.77,FALSE
12941,5/18/2023,Meerut,Appliances,1.206,FALSE
12942,1/6/2023,Thane,Footwear,1.611,TRUE
12943,11/3/2024,Kanpur,Industrial Supplies,1.291,FALSE
12944,4/19/2024,Nashik,Footwear,0.821,FALSE
12945,8/25/2025,Howrah,Electronics,0.901,TRUE
12946,5/15/2025,Varanasi,Office Products,0.93,FALSE
12947,1/8/2023,Lucknow,Electronics,0.784,FALSE
12948,7/7/2023,Dhanbad,Stationery,0.853,FALSE
12949,9/19/2024,Varanasi,Toys & Baby,1.07,FALSE
12950,7/18/2023,Jodhpur,Home & Kitchen,1.061,FALSE
12951,6/11/2025,Vijayawada,Books,0.958,FALSE
12952,6/1/2024,Gwalior,Industrial Supplies,4.418,TRUE
12953,9/8/2025,Amritsar,Electronics,1.163,FALSE
12954,5/25/2025,Meerut,Electronics,1.314,FALSE
12955,7/8/2023,Meerut,Automotive,0.982,FALSE
12956,5/19/2025,Vijayawada,Automotive,0.953,FALSE
12957,3/10/2024,Faridabad,Jewellery,1.077,FALSE
12958,4/23/2024,Pune,Industrial Supplies,0.916,FALSE
12959,4/14/2024,Faridabad,Fashion-Men,1.093,FALSE
12960,6/21/2025,Moradabad,Automotive,1.134,FALSE
12961,5/29/2024,Mumbai,Home & Kitchen,0.822,FALSE
12962,8/14/2023,Bhopal,Books,1.315,FALSE
12963,2/2/2023,Indore,Jewellery,0.902,FALSE
12964,6/25/2024,Varanasi,Sports & Fitness,0.805,FALSE
12965,5/30/2025,Jabalpur,Books,1.063,FALSE
12966,7/9/2023,Thane,Office Products,1.049,FALSE
12967,5/11/2025,Gurugram,Automotive,0.689,FALSE
12968,5/13/2025,Hyderabad,Fashion-Men,1.016,FALSE
12969,5/17/2024,Gurugram,Fashion-Men,1.196,FALSE
12970,1/27/2025,Rajkot,Furniture,0.784,FALSE
12971,6/4/2024,Amritsar,Office Products,0.818,FALSE
12972,5/26/2025,Jaipur,Automotive,0.905,FALSE
12973,1/2/2025,Nashik,Beauty & Personal Care,0.893,FALSE
12974,11/21/2023,Patna,Beauty & Personal Care,0.934,FALSE
12975,12/11/2024,Amritsar,Fashion-Men,0.997,FALSE
12976,8/5/2025,Patna,Pet Supplies,1.297,FALSE
12977,8/9/2023,Pimpri-Chinchwad,Beauty & Personal Care,0.987,FALSE
12978,7/30/2024,Mangalore,Office Products,1.639,TRUE
12979,3/20/2024,Madurai,Furniture,1.049,FALSE
12980,8/17/2025,Bhopal,Grocery,4.12,TRUE
12981,4/30/2023,Bengaluru,Home & Kitchen,1.155,FALSE
12982,10/4/2024,Jabalpur,Automotive,1.159,FALSE
12983,9/13/2025,Ahmedabad,Appliances,0.903,FALSE
12984,9/26/2024,Dhanbad,Beauty & Personal Care,1.396,FALSE
12985,3/10/2025,Coimbatore,Pet Supplies,1.004,FALSE
12986,4/7/2025,Meerut,Toys & Baby,1.262,FALSE
12987,5/1/2025,Kalyan-Dombivli,Fashion-Men,0.777,FALSE
12988,3/22/2025,Srinagar,Health,0.798,FALSE
12989,10/21/2023,Madurai,Stationery,1.027,FALSE
12990,5/18/2023,Aligarh,Appliances,0.853,FALSE
12991,4/15/2025,Bhopal,Pet Supplies,0.804,FALSE
12992,1/18/2023,Gwalior,Health,1.397,FALSE
12993,7/19/2023,Nagpur,Stationery,0.796,FALSE
12994,9/12/2024,Mangalore,Grocery,3.723,TRUE
12995,8/29/2023,Meerut,Appliances,0.926,FALSE
12996,7/6/2024,Allahabad,Electronics,0.946,FALSE
12997,8/1/2024,Mumbai,Books,1.01,FALSE
12998,9/13/2023,Mangalore,Health,0.682,FALSE
12999,5/7/2023,Chandigarh,Toys & Baby,0.695,FALSE
13000,12/14/2023,Vijayawada,Toys & Baby,1.141,FALSE
13001,7/27/2025,Ghaziabad,Sports & Fitness,0.693,FALSE
13002,3/4/2024,Bhopal,Footwear,0.765,FALSE
13003,9/10/2023,Vadodara,Electronics,1.095,FALSE
13004,2/5/2024,Chennai,Fashion-Women,1.1,FALSE
13005,12/19/2024,Bengaluru,Furniture,0.942,FALSE
13006,8/27/2024,Madurai,Stationery,0.994,FALSE
13007,9/10/2025,Lucknow,Pet Supplies,1.066,FALSE
13008,12/3/2024,Patna,Toys & Baby,1.153,FALSE
13009,6/2/2025,Howrah,Grocery,1.135,FALSE
13010,3/28/2025,Aligarh,Fashion-Women,0.837,FALSE
13011,3/27/2025,Moradabad,Pet Supplies,0.979,FALSE
13012,1/31/2025,Amritsar,Health,1.106,FALSE
13013,5/17/2024,Meerut,Appliances,1.108,FALSE
13014,1/24/2024,Aligarh,Furniture,3.142,TRUE
13015,5/31/2024,Jabalpur,Footwear,1.101,FALSE
13016,12/13/2024,Pimpri-Chinchwad,Jewellery,0.744,FALSE
13017,12/7/2023,Hyderabad,Appliances,0.908,FALSE
13018,1/14/2023,Ahmedabad,Footwear,0.882,FALSE
13019,6/25/2025,Hyderabad,Furniture,0.864,FALSE
13020,12/14/2024,Vijayawada,Jewellery,1.161,FALSE
13021,9/21/2024,Vijayawada,Furniture,1.017,FALSE
13022,1/7/2024,Allahabad,Pet Supplies,2.99,TRUE
13023,9/18/2024,Bhiwandi,Sports & Fitness,0.82,FALSE
13024,12/14/2023,Kanpur,Jewellery,1.025,FALSE
13025,4/18/2023,Bhubaneswar,Fashion-Women,1.07,FALSE
13026,5/16/2024,Dhanbad,Office Products,0.713,FALSE
13027,8/2/2025,Dhanbad,Toys & Baby,5.332,TRUE
13028,5/31/2025,Allahabad,Health,1.258,FALSE
13029,2/6/2023,Bhiwandi,Home & Kitchen,0.845,FALSE
13030,7/10/2025,Jodhpur,Appliances,0.923,FALSE
13031,6/11/2024,Varanasi,Industrial Supplies,1.267,FALSE
13032,9/5/2023,Bengaluru,Mobile & Accessories,0.602,FALSE
13033,8/26/2024,Nagpur,Appliances,4.659,TRUE
13034,6/6/2024,Mangalore,Beauty & Personal Care,0.784,FALSE
13035,3/5/2024,Kalyan-Dombivli,Appliances,2.176,TRUE
13036,10/3/2023,Indore,Mobile & Accessories,1.103,FALSE
13037,10/4/2023,Bhopal,Jewellery,1.302,FALSE
13038,3/23/2025,Allahabad,Furniture,1.141,FALSE
13039,7/16/2024,Bengaluru,Grocery,0.593,FALSE
13040,5/7/2024,Ranchi,Pet Supplies,0.868,FALSE
13041,5/23/2024,Aligarh,Grocery,1.167,FALSE
13042,3/11/2023,Vadodara,Footwear,0.939,FALSE
13043,9/22/2023,Mangalore,Health,0.962,FALSE
13044,6/9/2023,Rajkot,Furniture,1.071,FALSE
13045,3/27/2023,Patna,Fashion-Men,0.931,FALSE
13046,2/18/2024,Moradabad,Footwear,1.034,FALSE
13047,3/17/2023,Patna,Books,0.827,FALSE
13048,6/3/2024,Indore,Sports & Fitness,1.107,TRUE
13049,2/26/2023,Delhi,Furniture,1.211,FALSE
13050,2/1/2023,Indore,Automotive,0.909,FALSE
13051,4/7/2025,Gurugram,Grocery,1.255,FALSE
13052,7/25/2023,Thane,Health,3.759,TRUE
13053,8/25/2023,Bhiwandi,Electronics,0.968,FALSE
13054,12/17/2023,Nagpur,Footwear,1.087,FALSE
13055,12/21/2024,Jabalpur,Beauty & Personal Care,1.178,FALSE
13056,8/12/2024,Bhiwandi,Industrial Supplies,1.187,TRUE
13057,7/25/2024,Vasai-Virar,Furniture,1.518,FALSE
13058,11/5/2023,Vasai-Virar,Toys & Baby,1.338,FALSE
13059,12/15/2024,Kalyan-Dombivli,Pet Supplies,0.866,FALSE
13060,3/15/2025,Agra,Footwear,1.065,FALSE
13061,8/3/2025,Howrah,Office Products,0.728,FALSE
13062,7/11/2025,Ghaziabad,Industrial Supplies,1.228,FALSE
13063,3/23/2025,Gurugram,Pet Supplies,1.211,FALSE
13064,9/14/2023,Lucknow,Beauty & Personal Care,1.315,FALSE
13065,9/10/2024,Ludhiana,Beauty & Personal Care,1.044,FALSE
13066,12/18/2023,Vijayawada,Fashion-Women,1.171,FALSE
13067,10/10/2024,Vadodara,Industrial Supplies,0.951,FALSE
13068,10/22/2023,Raipur,Sports & Fitness,0.929,FALSE
13069,5/11/2023,Surat,Electronics,2.186,TRUE
13070,1/23/2025,Agra,Fashion-Men,0.903,FALSE
13071,6/5/2024,Mumbai,Jewellery,1.602,FALSE
13072,2/22/2024,Moradabad,Pet Supplies,1.063,FALSE
13073,8/30/2023,Howrah,Home & Kitchen,1.335,FALSE
13074,9/21/2023,Howrah,Fashion-Men,0.839,FALSE
13075,9/20/2025,Chennai,Fashion-Men,0.856,FALSE
13076,11/1/2024,Ghaziabad,Mobile & Accessories,1.153,FALSE
13077,9/30/2025,Kanpur,Home & Kitchen,1.246,FALSE
13078,7/27/2023,Ranchi,Health,2.032,TRUE
13079,11/11/2024,Hyderabad,Industrial Supplies,0.684,FALSE
13080,6/27/2025,Ghaziabad,Jewellery,0.801,FALSE
13081,2/27/2025,Bhopal,Electronics,1.169,FALSE
13082,10/1/2024,Madurai,Electronics,1.057,FALSE
13083,3/5/2024,Thane,Home & Kitchen,1.594,TRUE
13084,6/4/2023,Thane,Appliances,1.061,FALSE
13085,10/10/2024,Howrah,Mobile & Accessories,0.967,FALSE
13086,10/7/2024,Nashik,Sports & Fitness,1.388,FALSE
13087,1/22/2023,Pimpri-Chinchwad,Industrial Supplies,1.043,FALSE
13088,5/24/2025,Madurai,Toys & Baby,2.966,TRUE
13089,3/12/2023,Bhubaneswar,Fashion-Men,1.438,FALSE
13090,1/10/2025,Chandigarh,Automotive,1.169,FALSE
13091,7/12/2023,Bhopal,Grocery,0.889,FALSE
13092,9/8/2024,Bhopal,Books,1.32,FALSE
13093,1/2/2024,Lucknow,Automotive,0.717,FALSE
13094,1/26/2024,Nashik,Mobile & Accessories,3.387,TRUE
13095,7/15/2023,Surat,Stationery,0.684,FALSE
13096,2/1/2023,Vijayawada,Beauty & Personal Care,0.799,FALSE
13097,6/4/2023,Ghaziabad,Mobile & Accessories,0.997,FALSE
13098,11/15/2023,Ahmedabad,Toys & Baby,0.85,FALSE
13099,1/30/2023,Rajkot,Office Products,1.079,FALSE
13100,6/18/2025,Pimpri-Chinchwad,Beauty & Personal Care,0.909,FALSE
13101,2/15/2023,Mumbai,Office Products,0.768,FALSE
13102,10/11/2024,Agra,Grocery,1.034,FALSE
13103,10/1/2023,Agra,Home & Kitchen,0.67,FALSE
13104,6/6/2024,Kolkata,Health,1.896,TRUE
13105,3/8/2025,Meerut,Books,3.378,TRUE
13106,9/20/2023,Meerut,Furniture,1.252,FALSE
13107,7/22/2023,Bhiwandi,Sports & Fitness,0.984,FALSE
13108,12/27/2023,Jaipur,Jewellery,1.071,FALSE
13109,4/20/2025,Vasai-Virar,Office Products,0.972,FALSE
13110,12/13/2023,Delhi,Appliances,0.951,FALSE
13111,3/25/2023,Meerut,Beauty & Personal Care,1.428,FALSE
13112,3/8/2023,Mumbai,Fashion-Women,0.809,FALSE
13113,10/18/2023,Lucknow,Industrial Supplies,0.993,FALSE
13114,1/5/2024,Jodhpur,Home & Kitchen,0.892,FALSE
13115,5/4/2023,Bhubaneswar,Automotive,0.981,FALSE
13116,10/2/2023,Coimbatore,Fashion-Women,1.039,FALSE
13117,11/3/2023,Bhopal,Toys & Baby,1.283,FALSE
13118,5/18/2024,Kanpur,Furniture,4.838,TRUE
13119,11/4/2023,Amritsar,Furniture,0.911,FALSE
13120,10/13/2024,Pimpri-Chinchwad,Toys & Baby,1.397,FALSE
13121,12/6/2023,Visakhapatnam,Industrial Supplies,0.841,FALSE
13122,9/26/2025,Agra,Automotive,0.91,FALSE
13123,5/3/2024,Pune,Appliances,1.02,FALSE
13124,8/22/2024,Jabalpur,Automotive,0.824,FALSE
13125,3/9/2024,Lucknow,Toys & Baby,1.402,FALSE
13126,3/22/2025,Jodhpur,Health,1.262,FALSE
13127,4/27/2024,Dhanbad,Electronics,0.908,FALSE
13128,12/2/2024,Jaipur,Appliances,1.325,FALSE
13129,9/24/2025,Vasai-Virar,Health,1.266,FALSE
13130,5/26/2025,Gurugram,Appliances,0.727,FALSE
13131,8/22/2024,Bhiwandi,Beauty & Personal Care,1.178,TRUE
13132,1/22/2023,Kolkata,Footwear,0.971,FALSE
13133,2/23/2024,Raipur,Furniture,0.759,TRUE
13134,8/29/2025,Kalyan-Dombivli,Furniture,0.901,FALSE
13135,11/18/2024,Chennai,Appliances,0.894,FALSE
13136,7/2/2025,Jabalpur,Office Products,0.69,FALSE
13137,12/31/2024,Patna,Pet Supplies,1.218,FALSE
13138,8/8/2024,Patna,Toys & Baby,2.4,TRUE
13139,1/1/2024,Delhi,Toys & Baby,0.992,FALSE
13140,5/25/2024,Gwalior,Mobile & Accessories,1.055,FALSE
13141,2/5/2024,Coimbatore,Office Products,0.923,FALSE
13142,10/3/2023,Madurai,Pet Supplies,2.651,TRUE
13143,9/16/2023,Jodhpur,Mobile & Accessories,4.785,TRUE
13144,4/21/2024,Bengaluru,Toys & Baby,0.886,FALSE
13145,7/10/2024,Jabalpur,Sports & Fitness,0.988,FALSE
13146,6/17/2024,Varanasi,Jewellery,1.152,FALSE
13147,5/21/2025,Howrah,Automotive,1.231,FALSE
13148,9/7/2025,Ludhiana,Appliances,1.002,FALSE
13149,3/3/2023,Kalyan-Dombivli,Pet Supplies,0.839,FALSE
13150,5/28/2025,Kanpur,Pet Supplies,0.757,FALSE
13151,5/27/2024,Dhanbad,Office Products,1.101,FALSE
13152,1/26/2024,Lucknow,Automotive,1.184,FALSE
13153,3/30/2024,Jodhpur,Sports & Fitness,1.21,FALSE
13154,3/10/2024,Gwalior,Home & Kitchen,1.162,FALSE
13155,8/22/2024,Gwalior,Electronics,1.087,FALSE
13156,10/18/2023,Vijayawada,Grocery,0.801,FALSE
13157,9/10/2023,Chennai,Grocery,0.977,FALSE
13158,1/2/2024,Ahmedabad,Automotive,0.873,FALSE
13159,5/18/2024,Mumbai,Health,0.795,FALSE
13160,12/6/2024,Visakhapatnam,Stationery,0.917,FALSE
13161,2/6/2025,Ghaziabad,Fashion-Women,0.965,TRUE
13162,3/25/2024,Srinagar,Automotive,1.054,FALSE
13163,1/24/2023,Srinagar,Office Products,1.114,FALSE
13164,9/28/2024,Faridabad,Home & Kitchen,1.174,TRUE
13165,7/11/2024,Moradabad,Appliances,0.816,FALSE
13166,11/4/2024,Meerut,Mobile & Accessories,0.902,FALSE
13167,10/30/2024,Gwalior,Fashion-Men,0.961,FALSE
13168,5/21/2023,Bhubaneswar,Fashion-Men,1.121,FALSE
13169,5/14/2024,Srinagar,Fashion-Women,1.426,FALSE
13170,12/2/2023,Faridabad,Office Products,1.308,FALSE
13171,3/23/2025,Moradabad,Industrial Supplies,0.991,FALSE
13172,10/20/2024,Bhopal,Beauty & Personal Care,0.717,FALSE
13173,1/4/2024,Allahabad,Electronics,1.72,TRUE
13174,7/10/2025,Patna,Sports & Fitness,1.177,TRUE
13175,7/4/2024,Jaipur,Books,1.207,FALSE
13176,4/6/2023,Rajkot,Toys & Baby,1.022,TRUE
13177,12/10/2023,Patna,Stationery,2.934,TRUE
13178,11/24/2023,Dhanbad,Electronics,1.011,FALSE
13179,3/25/2023,Visakhapatnam,Electronics,0.625,FALSE
13180,12/9/2024,Kanpur,Furniture,1.638,TRUE
13181,10/26/2023,Coimbatore,Electronics,0.979,FALSE
13182,9/18/2023,Mumbai,Automotive,1.102,FALSE
13183,1/27/2025,Agra,Automotive,1.107,FALSE
13184,1/3/2025,Surat,Pet Supplies,1.045,FALSE
13185,3/27/2024,Surat,Fashion-Men,0.862,FALSE
13186,11/18/2024,Ludhiana,Fashion-Women,1.091,FALSE
13187,9/4/2023,Vasai-Virar,Toys & Baby,0.827,FALSE
13188,1/30/2025,Bhubaneswar,Sports & Fitness,0.904,TRUE
13189,5/2/2024,Mumbai,Beauty & Personal Care,1.089,FALSE
13190,9/2/2025,Thane,Beauty & Personal Care,1.264,FALSE
13191,3/25/2025,Aligarh,Pet Supplies,1.079,FALSE
13192,5/17/2024,Ranchi,Automotive,1.288,FALSE
13193,11/11/2024,Howrah,Grocery,1.894,TRUE
13194,6/16/2025,Hyderabad,Pet Supplies,1.116,FALSE
13195,1/15/2025,Ahmedabad,Footwear,0.775,FALSE
13196,6/1/2024,Bhubaneswar,Electronics,1.026,FALSE
13197,12/21/2023,Gurugram,Office Products,1.219,FALSE
13198,7/3/2025,Bengaluru,Office Products,1.379,FALSE
13199,1/8/2025,Mangalore,Toys & Baby,3.351,TRUE
13200,12/10/2023,Varanasi,Grocery,1.084,FALSE
13201,1/23/2024,Bhubaneswar,Pet Supplies,1.078,FALSE
13202,10/1/2024,Howrah,Footwear,0.939,FALSE
13203,9/3/2023,Ahmedabad,Fashion-Women,1.051,FALSE
13204,10/22/2023,Moradabad,Books,2.46,TRUE
13205,1/30/2025,Faridabad,Fashion-Women,1.136,FALSE
13206,6/3/2023,Indore,Home & Kitchen,2.324,TRUE
13207,3/19/2023,Srinagar,Automotive,2.04,TRUE
13208,6/30/2025,Nagpur,Furniture,1.108,FALSE
13209,4/27/2024,Agra,Sports & Fitness,1.009,FALSE
13210,2/5/2025,Meerut,Fashion-Women,3.229,TRUE
13211,3/22/2024,Gurugram,Fashion-Men,1.033,FALSE
13212,4/12/2025,Kanpur,Pet Supplies,0.843,FALSE
13213,8/31/2023,Bengaluru,Mobile & Accessories,1.408,FALSE
13214,12/7/2023,Lucknow,Office Products,1.289,FALSE
13215,11/29/2023,Mumbai,Health,1.177,FALSE
13216,1/14/2024,Vasai-Virar,Sports & Fitness,1.255,FALSE
13217,8/23/2024,Kolkata,Books,1.117,FALSE
13218,4/24/2024,Hyderabad,Grocery,0.723,FALSE
13219,9/2/2023,Rajkot,Home & Kitchen,1.037,FALSE
13220,11/27/2023,Raipur,Health,1.279,FALSE
13221,6/1/2024,Jodhpur,Beauty & Personal Care,3.983,TRUE
13222,2/12/2025,Bhiwandi,Automotive,1.086,FALSE
13223,4/15/2023,Varanasi,Grocery,0.988,FALSE
13224,2/16/2024,Raipur,Automotive,1.056,FALSE
13225,5/15/2025,Ahmedabad,Stationery,0.899,FALSE
13226,8/3/2025,Coimbatore,Fashion-Men,1.265,FALSE
13227,1/22/2024,Pune,Electronics,1.439,FALSE
13228,3/11/2024,Vasai-Virar,Sports & Fitness,0.992,FALSE
13229,6/24/2023,Gwalior,Furniture,0.791,FALSE
13230,9/20/2025,Chennai,Pet Supplies,0.976,FALSE
13231,7/2/2024,Ranchi,Pet Supplies,1.051,FALSE
13232,8/16/2025,Kanpur,Grocery,0.75,TRUE
13233,9/9/2025,Thane,Toys & Baby,1.528,FALSE
13234,1/6/2023,Jabalpur,Furniture,2.629,TRUE
13235,7/13/2024,Nashik,Health,1.04,FALSE
13236,1/9/2025,Moradabad,Books,1.266,FALSE
13237,7/3/2023,Ludhiana,Furniture,0.946,FALSE
13238,3/9/2023,Coimbatore,Sports & Fitness,0.663,FALSE
13239,1/7/2025,Hyderabad,Automotive,1.099,FALSE
13240,11/28/2024,Nagpur,Pet Supplies,0.897,FALSE
13241,8/11/2024,Madurai,Office Products,1.012,FALSE
13242,7/23/2023,Moradabad,Mobile & Accessories,1.006,FALSE
13243,6/23/2024,Kanpur,Stationery,0.685,FALSE
13244,1/15/2024,Howrah,Jewellery,0.775,FALSE
13245,8/6/2025,Bengaluru,Industrial Supplies,1.05,FALSE
13246,1/1/2024,Bengaluru,Books,0.862,FALSE
13247,9/16/2023,Madurai,Stationery,0.872,FALSE
13248,1/24/2024,Aligarh,Health,1.216,FALSE
13249,8/21/2024,Meerut,Fashion-Men,1.024,FALSE
13250,3/25/2025,Nagpur,Home & Kitchen,1.048,FALSE
13251,8/27/2024,Kolkata,Health,0.595,FALSE
13252,11/30/2024,Pimpri-Chinchwad,Footwear,0.992,FALSE
13253,3/11/2024,Allahabad,Sports & Fitness,0.783,TRUE
13254,2/18/2025,Thane,Appliances,0.911,FALSE
13255,12/23/2024,Kolkata,Industrial Supplies,3.478,TRUE
13256,9/15/2025,Vijayawada,Toys & Baby,1.276,FALSE
13257,7/4/2025,Ahmedabad,Mobile & Accessories,1.008,FALSE
13258,5/27/2023,Amritsar,Industrial Supplies,1.168,FALSE
13259,5/11/2023,Srinagar,Fashion-Men,0.588,FALSE
13260,11/14/2024,Surat,Footwear,0.855,FALSE
13261,10/5/2024,Gwalior,Automotive,1.449,TRUE
13262,9/19/2024,Dhanbad,Industrial Supplies,1.028,FALSE
13263,3/9/2025,Gwalior,Jewellery,1.096,FALSE
13264,9/25/2023,Nagpur,Fashion-Men,0.597,FALSE
13265,3/22/2023,Meerut,Electronics,0.778,FALSE
13266,9/19/2025,Ahmedabad,Appliances,0.374,FALSE
13267,1/4/2023,Srinagar,Office Products,1.994,TRUE
13268,12/5/2024,Srinagar,Furniture,1.028,FALSE
13269,6/15/2025,Ludhiana,Books,1.114,FALSE
13270,1/14/2023,Ludhiana,Jewellery,2.593,TRUE
13271,1/23/2024,Madurai,Books,1.173,FALSE
13272,8/3/2025,Kalyan-Dombivli,Toys & Baby,1.101,FALSE
13273,11/25/2024,Chandigarh,Furniture,1.355,FALSE
13274,4/25/2023,Hyderabad,Furniture,0.864,FALSE
13275,3/14/2023,Howrah,Furniture,1.1,FALSE
13276,2/6/2025,Nagpur,Automotive,1.211,FALSE
13277,7/15/2024,Gurugram,Fashion-Women,0.97,FALSE
13278,3/12/2024,Vasai-Virar,Industrial Supplies,1.257,FALSE
13279,11/11/2023,Meerut,Industrial Supplies,0.53,FALSE
13280,2/22/2025,Varanasi,Footwear,0.914,FALSE
13281,2/28/2023,Gwalior,Fashion-Men,1.161,FALSE
13282,7/26/2024,Amritsar,Furniture,1.531,TRUE
13283,5/5/2024,Jodhpur,Electronics,0.735,FALSE
13284,7/26/2025,Ahmedabad,Jewellery,0.801,FALSE
13285,12/22/2024,Patna,Books,0.596,TRUE
13286,3/24/2024,Jaipur,Mobile & Accessories,0.841,FALSE
13287,7/1/2025,Thane,Stationery,0.893,FALSE
13288,7/20/2023,Thane,Beauty & Personal Care,1.212,FALSE
13289,4/24/2024,Bhopal,Appliances,1.093,FALSE
13290,3/23/2023,Raipur,Pet Supplies,1.275,FALSE
13291,5/14/2025,Raipur,Toys & Baby,1.097,FALSE
13292,9/25/2023,Lucknow,Pet Supplies,0.954,FALSE
13293,6/9/2024,Mumbai,Health,0.837,FALSE
13294,8/5/2024,Ludhiana,Appliances,0.704,FALSE
13295,7/20/2025,Bengaluru,Fashion-Men,1.067,FALSE
13296,1/28/2025,Hyderabad,Appliances,0.73,FALSE
13297,2/18/2024,Nagpur,Fashion-Men,0.93,FALSE
13298,4/14/2025,Kalyan-Dombivli,Books,1.111,FALSE
13299,3/28/2025,Kolkata,Footwear,0.716,FALSE
13300,7/11/2023,Aligarh,Toys & Baby,1.127,FALSE
13301,12/29/2023,Vadodara,Electronics,1.178,FALSE
13302,7/24/2024,Bhubaneswar,Toys & Baby,1.158,FALSE
13303,3/12/2023,Chennai,Jewellery,0.927,FALSE
13304,2/23/2025,Amritsar,Home & Kitchen,0.796,FALSE
13305,3/24/2025,Kolkata,Office Products,0.476,FALSE
13306,3/29/2025,Thane,Automotive,2.174,TRUE
13307,2/14/2023,Bhubaneswar,Mobile & Accessories,0.953,FALSE
13308,1/4/2024,Vadodara,Automotive,1.162,FALSE
13309,11/4/2023,Hyderabad,Books,0.864,FALSE
13310,3/18/2023,Nashik,Automotive,1.002,FALSE
