op_id,warehouse_id,date,avg_processing_time_hours,storage_cost_per_pallet_inr,workforce_available,shifts
22552,WH_003,1/30/2023,8.73,92.6,39,2
22553,WH_014,8/24/2023,8.21,268.24,185,3
22554,WH_003,12/19/2023,6.93,470.6,38,2
22555,WH_014,3/1/2025,4.25,350.16,230,3
22556,WH_013,5/9/2024,7.01,479.82,93,2
22557,WH_009,4/3/2025,7.17,156.79,258,1
22558,WH_020,10/14/2024,4.47,490.74,39,3
22559,WH_017,6/13/2025,5.29,275.33,83,3
22560,WH_007,7/27/2024,7.41,213.87,137,2
22561,WH_017,4/15/2024,7.89,416.83,297,2
22562,WH_009,5/19/2024,8.54,249.09,371,3
22563,WH_018,10/31/2024,6.44,429.68,340,3
22564,WH_013,7/12/2023,6.77,334.96,166,1
22565,WH_002,8/30/2024,4.62,122.38,75,2
22566,WH_004,9/27/2024,5.58,112.35,97,3
22567,WH_006,1/23/2024,1,59.5,357,3
22568,WH_007,8/10/2024,6.86,265.26,248,2
22569,WH_018,3/13/2023,7.1,207.9,237,2
22570,WH_010,11/23/2024,8.08,51.69,152,2
22571,WH_012,11/13/2023,7.5,380.43,259,2
22572,WH_004,5/13/2024,5.51,446.15,158,3
22573,WH_011,2/12/2025,5.71,361.82,67,2
22574,WH_001,10/11/2024,7.89,63,125,3
22575,WH_012,4/3/2025,7.1,490.63,135,2
22576,WH_015,3/3/2023,8.77,54.1,254,3
22577,WH_001,8/30/2023,8.55,344.13,106,3
22578,WH_019,2/20/2023,7.22,432.83,398,2
22579,WH_003,9/10/2023,4.56,387.68,36,2
22580,WH_008,8/9/2025,6.93,242.63,174,3
22581,WH_018,4/26/2023,6.32,412.06,50,2
22582,WH_018,3/4/2024,4.14,373.97,154,3
22583,WH_010,3/27/2024,2.74,357.43,173,3
22584,WH_003,1/15/2024,5.64,443.45,22,2
22585,WH_016,1/12/2023,5.07,396.98,51,2
22586,WH_006,2/9/2024,8.6,253.12,267,2
22587,WH_016,8/3/2024,6.81,492.27,340,2
22588,WH_002,5/2/2023,5.94,101.06,162,2
22589,WH_015,4/5/2023,4.73,446.47,283,3
22590,WH_001,4/9/2025,7.96,253.03,388,2
22591,WH_019,2/10/2023,5.88,446.45,260,2
22592,WH_009,7/17/2024,8.94,219.82,84,2
22593,WH_009,6/29/2025,3.03,433.07,129,2
22594,WH_009,12/12/2023,5.56,205.19,256,2
22595,WH_007,1/21/2023,4.59,117.79,304,2
22596,WH_005,6/24/2025,5.91,478.94,325,2
22597,WH_004,7/20/2025,4.57,228.45,186,1
22598,WH_012,1/25/2024,3.44,410.69,210,2
22599,WH_009,11/24/2023,8.36,297.09,164,3
22600,WH_003,7/26/2023,10.01,420.55,141,1
22601,WH_007,11/2/2023,7.63,392.28,264,3
22602,WH_016,4/2/2025,4.84,249.6,149,1
22603,WH_003,10/10/2024,4.39,150.97,250,3
22604,WH_002,8/14/2024,6.07,95.98,220,2
22605,WH_005,9/8/2025,5.01,257.07,281,2
22606,WH_012,9/7/2024,5.76,480.76,212,2
22607,WH_011,1/14/2024,4.68,57.68,321,2
22608,WH_004,11/11/2024,6.33,247.88,45,1
22609,WH_012,2/16/2025,3.17,332.72,64,3
22610,WH_007,9/10/2023,4.02,412.24,136,3
22611,WH_006,2/9/2025,2.85,153.3,195,3
22612,WH_009,1/11/2024,2.39,475.54,23,3
22613,WH_005,9/6/2024,4.92,133.58,229,2
22614,WH_001,8/9/2025,5.66,360.84,359,2
22615,WH_010,2/28/2025,7.34,296.69,260,3
22616,WH_015,10/25/2024,1.99,163.48,56,3
22617,WH_003,10/12/2023,9.27,421.92,219,2
22618,WH_001,9/6/2025,3.75,125.78,113,2
22619,WH_014,6/14/2024,7.81,411.39,387,2
22620,WH_003,6/28/2023,3.94,444.92,150,2
22621,WH_002,2/25/2025,4.6,159.77,76,2
22622,WH_019,7/15/2024,5.88,270.83,396,2
22623,WH_001,1/12/2025,4.01,250.59,216,1
22624,WH_017,5/14/2024,4.98,257.74,279,2
22625,WH_006,3/30/2023,6.48,293.53,384,1
22626,WH_008,8/20/2025,4.66,474.13,163,3
22627,WH_004,10/29/2024,3.79,92.23,138,2
22628,WH_014,1/14/2024,1.08,93.41,192,2
22629,WH_020,5/11/2024,11.33,335.35,114,3
22630,WH_004,9/24/2025,3.71,482.73,34,3
22631,WH_006,5/8/2023,4.03,255.44,183,2
22632,WH_017,8/20/2024,8.09,311.92,82,3
22633,WH_011,9/22/2025,6.56,236.5,247,2
22634,WH_018,4/12/2023,7.47,172.12,33,3
22635,WH_003,5/23/2025,5.9,168.25,250,2
22636,WH_009,8/18/2025,8.57,403.17,76,2
22637,WH_011,2/15/2025,4.01,448.83,384,2
22638,WH_019,9/23/2023,5.85,347.84,61,2
22639,WH_012,12/13/2023,7.5,353.43,212,3
22640,WH_019,10/1/2023,3.15,81.54,341,2
22641,WH_013,3/15/2023,7.38,117.99,283,3
22642,WH_003,12/20/2023,5.89,74.68,256,1
22643,WH_019,12/21/2023,5.92,395.71,185,3
22644,WH_010,12/19/2024,6.42,293.4,353,2
22645,WH_007,5/11/2023,5.35,303.2,332,3
22646,WH_005,8/18/2024,6.06,180,324,3
22647,WH_001,3/23/2025,8.99,307.95,313,3
22648,WH_008,2/22/2023,3.46,365.8,61,3
22649,WH_009,6/17/2023,4.88,256.34,161,2
22650,WH_017,5/30/2024,7.1,338.42,396,3
22651,WH_011,1/31/2024,7.24,306.1,368,2
22652,WH_003,3/29/2024,8.1,471.35,364,2
22653,WH_013,11/11/2023,9,220.55,177,3
22654,WH_011,11/30/2024,5.83,473.28,137,3
22655,WH_002,8/9/2024,7.4,324.82,139,2
22656,WH_014,8/21/2024,4.02,430.25,291,2
22657,WH_003,3/22/2024,6.9,245.05,130,2
22658,WH_003,8/3/2023,4.28,497.04,51,3
22659,WH_017,7/13/2025,7.29,181.27,320,2
22660,WH_005,5/20/2025,4.75,185.85,171,2
22661,WH_002,9/9/2024,4.85,359.1,115,2
22662,WH_003,1/22/2023,5.69,497.66,229,3
22663,WH_010,12/23/2023,5.58,185.54,208,2
22664,WH_020,10/25/2024,3.19,116.47,65,3
22665,WH_019,12/26/2023,2.78,381.08,138,3
22666,WH_013,2/6/2023,5.29,304.31,370,2
22667,WH_015,5/26/2025,5.74,443.59,194,2
22668,WH_001,5/27/2024,8.1,255.12,325,2
22669,WH_002,9/12/2025,7.54,171.65,156,2
22670,WH_017,4/2/2024,5.14,136.73,69,1
22671,WH_016,6/1/2024,3.91,50.42,183,3
22672,WH_002,7/8/2023,3.21,369.02,159,3
22673,WH_020,8/1/2025,4.1,143.38,326,2
22674,WH_010,5/27/2024,3.8,161.55,57,3
22675,WH_010,3/19/2024,4.54,114.66,213,3
22676,WH_016,11/20/2024,6.55,204,331,2
22677,WH_016,4/4/2025,5.34,131.73,180,1
22678,WH_003,7/1/2024,3.47,408.83,307,1
22679,WH_012,6/13/2025,7.66,201.81,32,2
22680,WH_011,1/7/2023,3.61,53.87,354,3
22681,WH_018,4/12/2023,6.4,328.89,163,3
22682,WH_013,3/5/2023,4.99,497.59,203,3
22683,WH_004,10/27/2024,5.94,112.43,350,2
22684,WH_006,8/23/2025,4.3,112.52,373,3
22685,WH_017,1/12/2025,6.04,257.23,249,3
22686,WH_020,12/31/2023,3.58,363.69,245,2
22687,WH_006,1/13/2023,6.72,52.62,96,2
22688,WH_018,3/7/2024,4.96,374.85,352,2
22689,WH_011,5/26/2023,8.43,275.81,167,2
22690,WH_003,3/28/2024,5.34,451.15,283,3
22691,WH_011,9/15/2024,5.96,296.44,209,2
22692,WH_010,5/13/2025,6.63,171.2,247,1
22693,WH_008,9/26/2024,5.88,321.33,369,1
22694,WH_003,4/23/2023,4.68,415.16,73,2
22695,WH_008,4/22/2024,10.52,74.7,289,2
22696,WH_002,1/14/2024,1.5,107.9,59,2
22697,WH_014,10/31/2023,1.17,211.95,245,3
22698,WH_017,5/11/2025,6.4,436.06,307,2
22699,WH_020,3/19/2025,6.79,364,263,3
22700,WH_017,8/24/2025,5.35,176.66,105,2
22701,WH_008,9/12/2025,1.09,452.47,231,1
22702,WH_010,2/20/2023,6.51,151.93,189,2
22703,WH_005,5/12/2025,3.53,100.92,78,3
22704,WH_005,7/2/2023,8.28,468.8,350,3
22705,WH_014,4/18/2023,6.68,308.6,307,2
22706,WH_009,11/10/2023,7.79,359.23,217,3
22707,WH_007,10/6/2023,8.12,457.61,136,3
22708,WH_006,2/23/2025,5.55,478.42,393,3
22709,WH_012,5/27/2023,5.06,381.82,276,3
22710,WH_017,9/12/2024,5.14,379.14,85,2
22711,WH_004,12/22/2023,3.71,436.51,310,3
22712,WH_014,10/17/2023,8.54,101.96,155,2
22713,WH_009,4/18/2023,5.57,76.6,359,2
22714,WH_007,5/26/2025,6.02,128.44,70,3
22715,WH_012,4/23/2024,6.9,177.32,340,2
22716,WH_011,9/26/2024,8.34,390.16,177,2
22717,WH_002,10/28/2023,5.26,479.7,155,3
22718,WH_014,11/1/2024,6.24,52.38,186,1
22719,WH_014,12/29/2024,8.12,434.46,108,3
22720,WH_007,2/18/2023,8.92,156,147,2
22721,WH_009,1/9/2025,6.51,61.7,203,2
22722,WH_009,2/6/2025,9.24,229.82,312,2
22723,WH_002,7/16/2025,10.43,298.39,322,2
22724,WH_008,6/17/2025,3.96,495.93,25,1
22725,WH_013,9/20/2024,1.57,202.83,172,2
22726,WH_009,7/23/2025,6.78,51,396,2
22727,WH_004,8/17/2024,9.9,172.56,303,3
22728,WH_013,9/20/2023,7.59,294.33,62,2
22729,WH_017,9/6/2023,7.98,239.08,64,1
22730,WH_012,1/31/2025,4.73,375.61,128,3
22731,WH_018,10/20/2023,3.76,477.08,290,3
22732,WH_016,12/8/2024,5.09,72.06,184,2
22733,WH_011,3/2/2025,7.22,323.67,129,2
22734,WH_008,10/22/2024,6.04,314.83,148,3
22735,WH_004,7/29/2023,8.81,52.37,187,2
22736,WH_013,1/8/2023,5.48,349.3,71,2
22737,WH_017,3/22/2023,7.13,195.72,55,2
22738,WH_014,1/6/2024,5.94,422.31,352,2
22739,WH_008,8/13/2023,8.82,168.99,247,2
22740,WH_008,2/3/2025,9.89,98.66,332,2
22741,WH_020,1/8/2024,8.2,363.33,313,2
22742,WH_005,8/18/2023,4.64,343.12,75,2
22743,WH_013,10/6/2024,4.9,239.68,380,2
22744,WH_011,7/11/2025,5,467.86,161,3
22745,WH_001,12/31/2023,5.73,452.68,159,2
22746,WH_002,3/19/2023,10.85,388.73,31,2
22747,WH_017,7/22/2025,6.2,190.34,78,2
22748,WH_003,9/2/2023,5.65,254.38,259,2
22749,WH_017,6/2/2023,5.13,303.53,301,2
22750,WH_013,3/4/2024,10.98,91.08,221,2
22751,WH_015,7/9/2024,6.78,352.38,186,2
22752,WH_007,10/22/2024,3.09,339.26,312,2
22753,WH_013,1/17/2023,4.82,269.15,330,2
22754,WH_014,6/18/2023,6.04,424.37,163,2
22755,WH_018,5/17/2025,6.66,293.35,383,3
22756,WH_008,9/26/2024,9.74,73.03,285,2
22757,WH_004,8/28/2025,9.49,423.01,200,1
22758,WH_016,1/30/2024,5,198.09,309,1
22759,WH_009,12/4/2024,7.1,111.36,262,3
22760,WH_007,4/30/2025,8.37,146.26,315,2
22761,WH_006,4/1/2024,6.81,460.3,58,1
22762,WH_018,9/10/2024,8.81,383.46,252,3
22763,WH_004,5/29/2025,4.6,95.62,299,2
22764,WH_001,12/1/2023,1.66,178.4,355,3
22765,WH_015,8/31/2023,5.95,162.88,231,2
22766,WH_016,11/2/2023,6.3,271.34,27,3
22767,WH_016,12/29/2023,5.03,453.13,387,3
22768,WH_016,12/27/2023,2.36,306.01,77,3
22769,WH_003,1/14/2025,5.26,171.87,310,3
22770,WH_012,7/28/2023,8.24,221.48,241,2
22771,WH_019,7/19/2025,5.53,399.38,98,2
22772,WH_009,12/21/2023,5.9,272.08,345,3
22773,WH_013,7/23/2023,5.86,110.73,152,3
22774,WH_015,1/20/2024,3.96,325.17,228,1
22775,WH_015,7/28/2023,4.95,210.16,44,2
22776,WH_006,4/25/2025,4.74,167.06,333,1
22777,WH_016,1/27/2023,5.63,439.18,74,2
22778,WH_001,6/10/2023,8.27,190.57,93,3
22779,WH_013,2/15/2024,3.66,218.47,376,2
22780,WH_005,7/18/2025,8.01,474.23,292,2
22781,WH_015,2/27/2024,4.51,207.86,119,2
22782,WH_015,4/22/2025,8.02,310.56,97,1
22783,WH_017,3/13/2025,1,200.25,127,1
22784,WH_014,9/13/2023,7.98,324.31,34,3
22785,WH_017,2/22/2024,6.73,88.34,269,2
22786,WH_007,8/21/2025,6.47,497.9,296,2
22787,WH_020,5/20/2025,1.97,491.65,325,1
22788,WH_012,9/17/2024,3.71,423.98,265,2
22789,WH_006,8/5/2023,7.47,166.65,324,2
22790,WH_013,6/10/2025,5.73,240.22,250,2
22791,WH_020,10/4/2024,5.53,391.78,124,2
22792,WH_013,12/2/2024,4.75,460.65,111,2
22793,WH_011,8/15/2023,3.22,164.37,139,3
22794,WH_013,12/31/2023,6.93,276.33,58,2
22795,WH_008,4/4/2023,5.93,311.78,142,1
22796,WH_018,1/26/2023,4.73,360.63,151,3
22797,WH_006,8/23/2024,5.28,255.69,185,3
22798,WH_017,1/1/2024,4.94,275.48,196,2
22799,WH_019,7/22/2025,3.44,234.31,394,2
22800,WH_019,7/30/2025,2.08,307.49,307,2
22801,WH_007,8/21/2023,4.7,481.87,109,2
22802,WH_013,6/7/2024,7.02,101.7,378,1
22803,WH_010,8/11/2024,5.29,280.83,68,2
22804,WH_007,3/22/2023,2.56,318.57,399,2
22805,WH_016,6/2/2025,4.38,471.29,116,1
22806,WH_009,1/31/2024,4.29,167.38,133,2
22807,WH_003,4/6/2023,8.8,286.85,229,2
22808,WH_001,7/24/2024,5.55,221,229,2
22809,WH_011,8/20/2025,3.3,428.38,222,2
22810,WH_015,7/18/2025,3.32,457.04,186,3
22811,WH_010,7/15/2023,5.25,163.31,130,3
22812,WH_015,6/10/2024,2.61,326.3,35,3
22813,WH_011,9/25/2025,8.05,229.04,329,2
22814,WH_008,1/13/2025,4.05,156.04,378,1
22815,WH_003,3/18/2024,4.88,102.36,218,2
22816,WH_010,2/18/2025,2.27,56.62,386,2
22817,WH_016,6/30/2023,2.83,93.05,69,3
22818,WH_004,1/5/2025,7.63,291.91,300,1
22819,WH_017,2/9/2024,9.2,490.42,182,2
22820,WH_010,9/15/2024,4.86,348.64,60,2
22821,WH_010,1/15/2024,6.73,324.09,340,2
22822,WH_014,6/1/2023,8.39,221.7,93,2
22823,WH_014,8/15/2024,7.64,487.9,209,1
22824,WH_010,4/14/2023,8.53,116.7,212,3
22825,WH_007,1/1/2025,6.88,463.34,126,1
22826,WH_017,9/3/2024,1.62,127.43,214,2
22827,WH_012,8/3/2024,4.72,419.31,399,3
22828,WH_018,12/27/2024,8.57,184.36,357,2
22829,WH_015,12/20/2024,8.04,171.25,376,2
22830,WH_014,12/22/2023,5.31,162.06,117,2
22831,WH_010,4/2/2025,6.14,160.18,107,3
22832,WH_018,2/29/2024,7.55,395.76,91,2
22833,WH_018,1/1/2023,4.44,143.41,356,2
22834,WH_017,5/31/2023,6.19,68.67,353,2
22835,WH_008,1/10/2024,4.42,63.17,257,2
22836,WH_007,9/26/2024,7.46,351.92,185,2
22837,WH_003,12/3/2023,8.66,362.63,399,2
22838,WH_005,3/23/2024,4.75,248.37,288,3
22839,WH_015,2/4/2023,4.38,121.04,269,2
22840,WH_004,2/4/2023,4.07,423.55,89,3
22841,WH_019,4/14/2023,7.09,108.65,145,2
22842,WH_018,4/28/2023,4.83,481.58,124,2
22843,WH_017,3/29/2025,6.59,320.43,389,3
22844,WH_008,10/30/2023,7.7,204.77,241,2
22845,WH_001,7/18/2023,6.59,155.12,358,2
22846,WH_004,6/8/2025,6.03,399.8,157,3
22847,WH_007,11/17/2023,7.48,438.62,158,2
22848,WH_008,2/9/2024,8.36,463.04,211,2
22849,WH_003,11/6/2024,5.91,323.97,142,2
22850,WH_016,1/17/2025,7.64,399.14,373,2
22851,WH_011,5/27/2024,7.11,168.85,300,2
22852,WH_001,1/2/2023,8,183.69,278,2
22853,WH_011,7/14/2025,5.76,323.59,393,2
22854,WH_013,7/29/2023,6.02,106.38,233,3
22855,WH_011,12/9/2023,5.39,280.91,107,1
22856,WH_002,12/21/2024,5.46,166.17,326,2
22857,WH_005,6/30/2024,4.42,224.54,120,3
22858,WH_018,2/25/2025,6.4,182.83,119,2
22859,WH_008,3/13/2023,3.36,159.7,399,3
22860,WH_004,2/2/2024,8.01,207.57,346,2
22861,WH_016,9/23/2024,4.61,435.77,198,3
22862,WH_007,5/10/2024,8.94,167.96,302,2
22863,WH_018,1/23/2024,4.65,311.45,238,2
22864,WH_016,12/10/2023,8.1,235.57,215,3
22865,WH_006,12/8/2024,4.61,277.37,216,2
22866,WH_013,12/9/2024,7.58,255.65,269,2
22867,WH_013,12/1/2023,5.09,283.18,175,3
22868,WH_012,7/21/2024,5.32,267.61,57,3
22869,WH_019,11/2/2024,7,100.7,267,3
22870,WH_013,8/9/2023,2.46,159.34,118,2
22871,WH_016,9/28/2024,3.54,71.03,42,2
22872,WH_011,9/25/2024,5.16,439.33,202,2
22873,WH_015,8/29/2024,10.28,364.03,72,2
22874,WH_008,5/20/2024,5.52,74.72,131,3
22875,WH_014,2/24/2025,9.04,144.16,253,1
22876,WH_013,6/7/2024,7.25,482.58,359,2
22877,WH_018,2/28/2025,3.7,367.16,28,3
22878,WH_012,10/19/2023,7.74,286.69,142,2
22879,WH_016,7/28/2023,5.15,265.82,260,2
22880,WH_007,4/12/2025,5.29,225.56,363,1
22881,WH_010,9/17/2025,5.6,332.04,98,3
22882,WH_001,3/29/2024,6.14,291.23,322,3
22883,WH_006,9/24/2025,7.59,63.06,150,2
22884,WH_017,8/11/2025,5.29,152.25,252,2
22885,WH_012,9/25/2024,8.21,218.71,21,2
22886,WH_019,1/29/2025,5.81,168.52,318,2
22887,WH_002,10/25/2024,8.59,177,354,2
22888,WH_004,11/4/2023,4.18,486.06,209,2
22889,WH_006,2/21/2024,8.7,339.19,60,1
22890,WH_004,6/22/2025,7.48,400.75,287,2
22891,WH_001,6/22/2023,4.29,331.69,76,2
22892,WH_017,4/26/2023,7.8,250.83,246,2
22893,WH_004,4/15/2025,7.04,170.03,320,3
22894,WH_001,4/20/2025,7.89,190.54,84,2
22895,WH_007,7/22/2023,6.46,458.3,155,2
22896,WH_017,8/29/2025,8.17,198.93,335,2
22897,WH_011,12/8/2024,8.71,180.96,121,2
22898,WH_019,1/27/2025,7.04,232.55,121,2
22899,WH_010,2/10/2024,3.89,108.46,350,2
22900,WH_010,5/17/2024,8.43,264.93,217,1
22901,WH_016,5/12/2024,7.61,151.69,132,2
22902,WH_006,8/10/2024,8.51,472.82,166,2
22903,WH_012,6/9/2025,6.15,178.21,41,3
22904,WH_017,10/24/2023,3.62,337.46,149,3
22905,WH_015,1/31/2025,5.08,313.12,305,2
22906,WH_008,1/14/2025,1.42,57.2,67,3
22907,WH_010,12/5/2024,3.63,342.88,111,2
22908,WH_012,4/9/2023,6.06,353.91,368,2
22909,WH_005,9/15/2024,3.73,129.66,154,2
22910,WH_005,12/28/2023,4.32,127.04,236,2
22911,WH_007,7/5/2023,4.16,308.8,333,2
22912,WH_001,1/18/2025,8.88,391.6,127,3
22913,WH_020,11/12/2024,2.55,334.56,136,1
22914,WH_005,9/18/2025,7.95,65.46,227,3
22915,WH_019,9/20/2025,7.48,288.3,220,2
22916,WH_001,8/17/2025,6.71,287.71,250,3
22917,WH_019,6/22/2024,2.83,378.68,340,1
22918,WH_020,10/11/2023,8.38,403,247,2
22919,WH_010,10/24/2024,5.8,100.93,21,3
22920,WH_017,2/22/2025,8.79,457.63,325,3
22921,WH_010,4/14/2025,4.27,337,167,1
22922,WH_008,9/7/2023,2.84,265.05,302,2
22923,WH_017,12/29/2024,5.27,244.48,385,2
22924,WH_018,5/6/2024,3.58,473.92,237,2
22925,WH_010,1/27/2025,9.3,421.37,284,2
22926,WH_011,1/6/2024,4.44,342.76,217,2
22927,WH_005,9/15/2023,7.58,242.39,274,3
22928,WH_006,12/6/2023,6.84,290.35,44,2
22929,WH_017,5/12/2025,4.15,123.3,209,2
22930,WH_010,8/2/2024,4.73,247,172,2
22931,WH_002,2/27/2023,4.29,400.16,334,1
22932,WH_020,2/9/2024,8.52,262.44,35,2
22933,WH_010,9/1/2023,5.67,262.02,260,2
22934,WH_014,9/2/2023,7.32,302.14,246,2
22935,WH_017,2/24/2024,5.12,128.74,290,2
22936,WH_007,1/16/2024,5.57,492.27,103,2
22937,WH_009,2/21/2025,5.68,233.22,328,3
22938,WH_007,11/28/2024,9.23,281.94,396,2
22939,WH_020,5/5/2023,2.35,365.32,54,3
22940,WH_020,4/1/2023,10.04,468.15,359,2
22941,WH_005,5/26/2023,4.61,142.72,397,2
22942,WH_008,8/24/2023,6.29,316.44,236,2
22943,WH_006,9/2/2023,7.6,261.26,168,1
22944,WH_004,7/8/2023,4.77,141,44,2
22945,WH_001,9/24/2024,6.55,395.77,359,2
22946,WH_012,7/4/2024,4.45,419.55,354,2
22947,WH_002,11/5/2024,4.63,369.05,53,3
22948,WH_007,5/1/2023,5.57,194.69,214,2
22949,WH_007,12/12/2024,8.1,309.63,322,3
22950,WH_016,9/5/2023,5.45,151.66,69,2
22951,WH_020,3/15/2023,5.89,242.05,226,2
22952,WH_020,5/4/2025,4.05,259.31,159,3
22953,WH_016,5/17/2025,5.18,187.9,277,2
22954,WH_010,7/6/2025,3.13,108.85,53,2
22955,WH_008,7/19/2023,7.04,258.34,259,3
22956,WH_004,6/24/2024,6.03,283.89,216,1
22957,WH_008,1/26/2023,6.81,174.13,253,2
22958,WH_012,8/25/2023,1,416.24,124,3
22959,WH_009,4/5/2024,5.52,99.95,369,3
22960,WH_005,1/24/2023,3.81,72.16,317,3
22961,WH_010,5/3/2024,8.68,369.44,149,2
22962,WH_019,8/13/2024,4.78,191.65,79,2
22963,WH_014,3/6/2024,8.53,363.24,385,2
22964,WH_002,11/1/2024,3.88,123.2,49,2
22965,WH_009,5/2/2023,4.05,392.12,94,2
22966,WH_007,7/27/2025,8.99,173.17,360,3
22967,WH_007,2/27/2024,9.91,467.97,135,2
22968,WH_009,7/17/2024,6.31,340.23,261,3
22969,WH_010,10/20/2024,1,221.95,333,2
22970,WH_007,2/24/2025,6.26,76.56,43,3
22971,WH_003,3/15/2023,4.93,251.07,211,3
22972,WH_008,1/18/2024,4.22,170.17,239,2
22973,WH_017,12/14/2024,4.67,486.04,276,2
22974,WH_011,11/1/2023,3.69,348.91,116,2
22975,WH_008,12/2/2023,7.24,493.68,94,2
22976,WH_012,7/3/2024,8.01,412.81,215,2
22977,WH_012,4/4/2025,7.47,120.72,300,1
22978,WH_001,12/30/2024,7.13,395.29,98,3
22979,WH_018,2/18/2023,3.32,227.8,325,3
22980,WH_004,8/29/2024,3.42,213.08,119,1
22981,WH_019,6/14/2025,5.05,269.51,248,2
22982,WH_004,12/1/2024,7.87,295.23,236,3
22983,WH_001,1/9/2024,7,68.99,286,2
22984,WH_003,12/19/2024,11.1,445.8,190,2
22985,WH_003,7/23/2023,6.26,311.42,374,1
22986,WH_008,9/9/2024,5.85,123.63,284,2
22987,WH_020,1/23/2023,8.3,411.29,268,2
22988,WH_005,1/12/2023,5.11,329.66,231,1
22989,WH_016,5/29/2024,3.82,469.48,242,2
22990,WH_004,8/20/2023,6.66,346.21,378,3
22991,WH_012,5/1/2024,5.07,234.33,208,2
22992,WH_004,11/20/2023,6.5,284.38,155,3
22993,WH_015,2/15/2025,8.94,291.29,161,1
22994,WH_003,8/5/2023,2.81,64.08,246,2
22995,WH_015,6/21/2023,7.75,420.47,108,3
22996,WH_005,9/1/2024,9.83,304.47,345,3
22997,WH_014,9/8/2024,6.07,448.63,96,2
22998,WH_007,4/3/2023,6.42,82.51,269,2
22999,WH_020,8/30/2023,7.39,303.25,214,2
23000,WH_017,2/9/2023,4.94,310.27,202,2
23001,WH_018,3/6/2025,7.84,453.3,377,2
23002,WH_003,5/28/2023,7.84,58.08,319,1
23003,WH_012,3/12/2025,10.33,356.34,176,3
23004,WH_002,9/2/2023,7.85,82.12,352,3
23005,WH_007,11/14/2024,7.89,183.56,345,2
23006,WH_002,12/2/2023,3.24,345.37,284,2
23007,WH_018,10/6/2023,4.72,461.76,38,2
23008,WH_010,12/17/2024,6.71,297.92,80,1
23009,WH_016,7/20/2025,7.02,332.26,34,2
23010,WH_008,2/24/2023,5.93,311.46,238,3
23011,WH_011,7/15/2025,4.2,412.61,239,2
23012,WH_016,4/14/2025,6.77,478.65,245,2
23013,WH_008,4/10/2023,4.91,314.85,289,2
23014,WH_010,2/26/2025,3.9,330.97,134,2
23015,WH_007,9/4/2025,7,257.37,194,3
23016,WH_019,7/14/2025,6.75,81.44,214,1
23017,WH_017,11/18/2023,5.43,364.38,144,3
23018,WH_012,6/9/2023,4.15,277.58,141,2
23019,WH_009,3/12/2023,4.33,212.31,276,2
23020,WH_003,2/24/2023,5.19,331.87,225,2
23021,WH_006,11/6/2024,7.5,399.39,375,3
23022,WH_007,11/1/2023,5.27,71.75,262,2
23023,WH_003,2/15/2023,5.37,288.69,224,2
23024,WH_010,8/21/2024,6.55,87.2,380,2
23025,WH_010,12/13/2023,7.1,273.85,307,2
23026,WH_008,1/13/2023,2.71,320.29,254,2
23027,WH_010,1/5/2023,5.9,122.64,197,2
23028,WH_017,1/10/2024,5.64,311.15,90,3
23029,WH_015,2/20/2024,5.86,465.44,348,2
23030,WH_016,11/15/2024,6.3,84.94,387,3
23031,WH_006,3/7/2025,2.84,361.32,284,2
23032,WH_009,7/23/2025,5.64,222.35,289,2
23033,WH_014,11/2/2024,6.48,394.41,135,2
23034,WH_013,4/29/2025,8.36,361.66,28,3
23035,WH_003,4/28/2024,5.44,182.1,220,3
23036,WH_014,11/4/2023,2.78,415.72,111,2
23037,WH_002,5/27/2024,5.52,463.08,352,2
23038,WH_019,9/27/2025,6.9,169.21,171,1
23039,WH_001,5/28/2025,8.59,302.87,155,2
23040,WH_003,12/15/2023,9.63,184.83,99,2
23041,WH_001,3/21/2023,6.42,275.18,288,3
23042,WH_007,7/26/2025,6.33,101.59,62,2
23043,WH_012,5/5/2025,5.4,477.98,274,3
23044,WH_004,8/28/2024,4.68,258.55,230,2
23045,WH_009,9/6/2024,9.59,79.43,386,2
23046,WH_002,5/17/2024,8.4,132.5,197,3
23047,WH_006,6/10/2023,5.33,75.5,382,2
23048,WH_015,10/26/2023,7.05,263.89,390,3
23049,WH_004,1/11/2024,8.44,169.85,34,3
23050,WH_020,10/28/2023,5.61,364.82,389,2
23051,WH_014,2/10/2023,9.46,78.8,330,2
23052,WH_006,9/15/2023,4.29,157.41,21,2
23053,WH_011,9/22/2023,7.07,87.88,82,1
23054,WH_016,2/14/2024,5.85,479,224,2
23055,WH_017,10/8/2023,7.81,165.62,294,2
23056,WH_003,1/11/2025,7.59,183.18,94,2
23057,WH_013,6/29/2025,6.68,102.61,105,2
23058,WH_011,2/20/2025,2.69,118.18,325,2
23059,WH_005,2/18/2025,5,391.34,101,2
23060,WH_005,9/21/2025,6.42,245.17,291,2
23061,WH_014,7/20/2023,6.35,218.75,225,2
23062,WH_003,1/22/2024,6.5,473.45,216,2
23063,WH_016,4/14/2025,9.98,210.82,163,1
23064,WH_016,9/19/2024,4.91,376.48,140,2
23065,WH_018,4/20/2023,4.68,439.76,244,2
23066,WH_002,5/24/2024,3.51,121.58,391,1
23067,WH_009,10/21/2024,3.99,190.7,265,2
23068,WH_014,12/19/2023,7.56,65.88,128,2
23069,WH_011,8/9/2023,6.87,343.79,379,2
