transport_id,warehouse_id,city,distance_km,fuel_cost_per_km_inr,courier_partner,courier_on_time_rate,estimated_transit_hours
19637,WH_006,Pune,153.1,1.34,AmazonLogistics,0.905,7
19638,WH_006,Indore,347.6,1.92,Shadowfax,0.901,9.4
19639,WH_008,Agra,19.5,1.65,AmazonLogistics,0.834,3.9
19640,WH_020,Chennai,239.7,3.12,Shadowfax,0.857,8.3
19641,WH_015,Surat,149.6,1.56,Shadowfax,0.822,7.4
19642,WH_018,Ludhiana,392.4,1.11,Delhivery,0.876,13.8
19643,WH_014,Thane,77.9,3.19,EcomExpress,0.828,2.4
19644,WH_015,Chennai,201,3.85,XpressBees,0.855,9
19645,WH_009,Vijayawada,499.8,1.12,EcomExpress,0.942,37.6
19646,WH_001,Raipur,133.8,3.52,EcomExpress,0.889,3.6
19647,WH_006,Raipur,34.9,1.56,XpressBees,0.942,3.7
19648,WH_004,Agra,48.8,2.31,IndiaPost,0.969,2.9
19649,WH_007,Mangalore,190.8,2.66,IndiaPost,0.918,8
19650,WH_009,Bengaluru,158.8,1.72,Shadowfax,0.848,18.8
19651,WH_014,Agra,251,2.46,DTDC,0.846,9.9
19652,WH_019,Kolkata,68.5,2.36,BlueDart,0.975,14
19653,WH_013,Kolkata,139.4,0.95,EcomExpress,0.814,7.2
19654,WH_014,Amritsar,53.7,2.37,AmazonLogistics,0.909,33.3
19655,WH_011,Vijayawada,467,1.8,XpressBees,0.913,12.1
19656,WH_003,Bhiwandi,154.2,3.31,Shadowfax,0.99,18.5
19657,WH_010,Agra,118.8,1.13,EcomExpress,0.93,13.5
19658,WH_020,Thane,119.4,1.57,Delhivery,0.92,14.5
19659,WH_017,Ghaziabad,416.4,2.69,DTDC,0.946,10.5
19660,WH_012,Dhanbad,116.5,1.3,XpressBees,0.912,9.5
19661,WH_011,Raipur,85.7,3.51,BlueDart,0.838,11.6
19662,WH_008,Meerut,98.8,3.1,DTDC,0.891,24.1
19663,WH_008,Srinagar,213.8,1.36,EcomExpress,0.867,8.4
19664,WH_012,Jodhpur,39.5,1.2,BlueDart,0.851,10.8
19665,WH_002,Kanpur,121.5,3.19,Delhivery,0.864,8.9
19666,WH_019,Ludhiana,305,3.27,BlueDart,0.91,31.7
19667,WH_018,Indore,235.7,3.13,IndiaPost,0.938,6.2
19668,WH_016,Pimpri-Chinchwad,24.9,1.78,Shadowfax,0.941,0.9
19669,WH_002,Faridabad,301.5,2.83,IndiaPost,0.757,8
19670,WH_017,Coimbatore,56.1,3.18,EcomExpress,0.837,2.5
19671,WH_008,Kalyan-Dombivli,15.6,1.61,BlueDart,0.99,4
19672,WH_002,Bhiwandi,154.2,3.57,AmazonLogistics,0.946,19.3
19673,WH_005,Surat,92.7,3.85,EcomExpress,0.897,12.7
19674,WH_008,Kolkata,56.2,2.94,Delhivery,0.868,1.6
19675,WH_006,Bengaluru,99.9,2.67,Delhivery,0.898,2.7
19676,WH_002,Rajkot,58.6,2.61,Shadowfax,0.784,4.2
19677,WH_020,Patna,109,3.74,DTDC,0.918,4.9
19678,WH_020,Gwalior,103.8,1.18,IndiaPost,0.868,3.8
19679,WH_016,Rajkot,48.7,2.03,BlueDart,0.704,21.1
19680,WH_001,Mumbai,71.7,1.92,BlueDart,0.857,10.1
19681,WH_020,Pimpri-Chinchwad,173.9,2.53,IndiaPost,0.916,5.7
19682,WH_012,Coimbatore,237.8,3.61,Delhivery,0.848,16.8
19683,WH_019,Bhopal,154.9,1.55,DTDC,0.945,5.7
19684,WH_014,Madurai,110.1,1.19,EcomExpress,0.86,18.8
19685,WH_004,Raipur,155.6,3.14,Shadowfax,0.825,4.4
19686,WH_006,Gurugram,315.9,1.16,AmazonLogistics,0.855,30.3
19687,WH_008,Indore,93.1,2.81,AmazonLogistics,0.764,6.3
19688,WH_011,Jabalpur,331.7,2.67,IndiaPost,0.806,10.6
19689,WH_004,Srinagar,468.5,3.42,XpressBees,0.848,25.1
19690,WH_016,Agra,76.5,3.54,XpressBees,0.837,2.4
19691,WH_013,Allahabad,87.3,1.83,BlueDart,0.833,11.7
19692,WH_016,Vijayawada,155.3,1.07,Shadowfax,0.802,4.8
19693,WH_004,Dhanbad,205.1,3.85,XpressBees,0.852,7.6
19694,WH_012,Nagpur,274.4,1.27,IndiaPost,0.813,17.7
19695,WH_011,Surat,22.7,3.43,EcomExpress,0.86,1.4
19696,WH_018,Jaipur,189.7,2.15,DTDC,0.901,33.2
19697,WH_020,Coimbatore,168.1,1.46,BlueDart,0.908,7.5
19698,WH_008,Jabalpur,442.8,1.95,XpressBees,0.955,11.3
19699,WH_020,Indore,176.1,1.96,AmazonLogistics,0.946,5.8
19700,WH_014,Bhiwandi,162,1.33,IndiaPost,0.796,16.1
19701,WH_016,Amritsar,73.3,3.07,EcomExpress,0.868,21.1
19702,WH_006,Srinagar,470.2,3.82,AmazonLogistics,0.954,12.2
19703,WH_003,Mangalore,111.7,2.11,Delhivery,0.845,19.5
19704,WH_011,Surat,142.1,2.17,DTDC,0.935,4.1
19705,WH_001,Kalyan-Dombivli,188,3.48,IndiaPost,0.862,8.1
19706,WH_020,Gwalior,180.3,1.89,Delhivery,0.916,8.2
19707,WH_003,Surat,150.8,1.77,BlueDart,0.872,28.7
19708,WH_009,Howrah,164.8,3.77,Delhivery,0.961,7.7
19709,WH_005,Ludhiana,304.3,1.33,EcomExpress,0.934,12.6
19710,WH_010,Vijayawada,109.3,1.97,DTDC,0.866,5.9
19711,WH_002,Chandigarh,49.6,2.83,AmazonLogistics,0.918,11.7
19712,WH_019,Visakhapatnam,147.6,1.47,AmazonLogistics,0.941,4.3
19713,WH_001,Moradabad,349.6,1.58,Shadowfax,0.897,19.3
19714,WH_018,Mangalore,109.1,2.6,DTDC,0.913,5.8
19715,WH_001,Hyderabad,67.1,1.46,Delhivery,0.843,10.2
19716,WH_019,Moradabad,41.8,2.05,AmazonLogistics,0.839,12.8
19717,WH_003,Ranchi,63.2,2.07,DTDC,0.833,7.4
19718,WH_016,Aligarh,158.9,1.07,EcomExpress,0.807,4.4
19719,WH_015,Chennai,109.8,3.6,DTDC,0.96,33.1
19720,WH_008,Delhi,45.7,3.01,AmazonLogistics,0.839,1.7
19721,WH_008,Rajkot,26.6,1.53,AmazonLogistics,0.929,5.3
19722,WH_003,Bhopal,169.2,2.1,Delhivery,0.879,8.9
19723,WH_001,Kolkata,231.3,2.34,BlueDart,0.909,7.7
19724,WH_009,Ghaziabad,57.3,2.33,XpressBees,0.822,10.1
19725,WH_006,Jodhpur,95.8,1.72,Shadowfax,0.877,7.7
19726,WH_016,Nagpur,33.7,3.35,XpressBees,0.827,25.3
19727,WH_011,Srinagar,437.6,1.44,DTDC,0.932,11.9
19728,WH_015,Meerut,110.7,3.46,Delhivery,0.944,3
19729,WH_011,Bhubaneswar,146.6,2.47,AmazonLogistics,0.963,14.8
19730,WH_007,Vasai-Virar,228.4,2.91,Shadowfax,0.839,7.5
19731,WH_009,Patna,91.2,2.51,XpressBees,0.99,23.2
19732,WH_017,Ranchi,75.8,3.43,DTDC,0.768,5.3
19733,WH_008,Thane,137.6,3.69,Shadowfax,0.889,7.2
19734,WH_003,Amritsar,28.1,1.19,BlueDart,0.929,33.8
19735,WH_011,Bengaluru,108.1,3.43,Delhivery,0.869,6.1
19736,WH_012,Surat,324.4,1.61,Shadowfax,0.891,14.2
19737,WH_003,Pune,209.2,1.54,EcomExpress,0.875,16.6
19738,WH_010,Nagpur,208.4,2.96,BlueDart,0.965,16.9
19739,WH_013,Moradabad,81.4,1.17,BlueDart,0.834,4.6
19740,WH_015,Bhopal,169.8,3.48,EcomExpress,0.933,6.4
19741,WH_013,Bengaluru,71.7,3.18,BlueDart,0.925,6.5
19742,WH_001,Vasai-Virar,151.1,2.26,IndiaPost,0.805,10.2
19743,WH_004,Bhopal,266.4,1.8,XpressBees,0.86,10.1
19744,WH_005,Dhanbad,309.1,1.58,IndiaPost,0.915,39.8
19745,WH_020,Indore,149.9,2.48,IndiaPost,0.868,10.5
19746,WH_019,Bhubaneswar,96.8,1.76,XpressBees,0.907,19.5
19747,WH_007,Visakhapatnam,96.8,2.55,BlueDart,0.91,5.8
19748,WH_017,Vasai-Virar,32.3,3.23,EcomExpress,0.868,12.5
19749,WH_001,Kalyan-Dombivli,264.1,2.2,IndiaPost,0.923,11.4
19750,WH_008,Jodhpur,86.4,0.95,XpressBees,0.926,3.1
19751,WH_020,Faridabad,155.8,3.87,AmazonLogistics,0.867,16.4
19752,WH_010,Lucknow,50.3,3.11,AmazonLogistics,0.99,4.2
19753,WH_012,Vasai-Virar,104.6,2.64,DTDC,0.92,11
19754,WH_014,Nagpur,44,2.47,IndiaPost,0.826,4.1
19755,WH_001,Surat,26.5,2.72,EcomExpress,0.796,11.2
19756,WH_007,Bhubaneswar,90,3.53,Delhivery,0.789,6.8
19757,WH_019,Nashik,144.4,3.02,IndiaPost,0.821,12.2
19758,WH_015,Srinagar,286.3,2.11,Delhivery,0.877,15
19759,WH_013,Faridabad,94.2,1.31,BlueDart,0.766,3
19760,WH_003,Bhiwandi,143.4,1.57,DTDC,0.855,10.2
19761,WH_010,Indore,338.3,1.35,XpressBees,0.8,15.5
19762,WH_009,Ahmedabad,190.8,1.62,Shadowfax,0.978,17.1
19763,WH_014,Delhi,148.9,3.69,Delhivery,0.895,16.7
19764,WH_002,Varanasi,182.4,2.97,DTDC,0.898,10.4
19765,WH_020,Vijayawada,28.7,2.28,IndiaPost,0.938,18.7
19766,WH_009,Mumbai,195.1,1.55,XpressBees,0.915,17.2
19767,WH_020,Ghaziabad,230.9,3.38,DTDC,0.99,10.5
19768,WH_012,Pune,198,1.75,EcomExpress,0.909,11.6
19769,WH_014,Vadodara,464.2,1.35,EcomExpress,0.884,26
19770,WH_019,Nashik,97.1,3,AmazonLogistics,0.99,13.6
19771,WH_012,Faridabad,352.4,2.22,Shadowfax,0.808,26.8
19772,WH_008,Ghaziabad,123.9,0.95,DTDC,0.834,23.3
19773,WH_015,Pimpri-Chinchwad,177.6,1.02,Delhivery,0.754,14.4
19774,WH_002,Vijayawada,194.9,2.63,Delhivery,0.933,13.7
19775,WH_017,Kanpur,156.7,3.18,Shadowfax,0.99,11.8
19776,WH_005,Mumbai,227.8,2.01,Shadowfax,0.89,33.1
19777,WH_015,Delhi,98.7,1.03,AmazonLogistics,0.833,4.7
19778,WH_010,Bhopal,180.6,3.41,BlueDart,0.986,5
19779,WH_011,Srinagar,282.3,3.35,XpressBees,0.873,13.1
19780,WH_001,Nashik,296.3,1.52,AmazonLogistics,0.861,17
19781,WH_011,Kolkata,106.3,2.3,AmazonLogistics,0.922,4
19782,WH_005,Nashik,84.3,1.93,BlueDart,0.808,15.7
19783,WH_015,Bhubaneswar,104.6,1.18,BlueDart,0.961,9.9
19784,WH_012,Jodhpur,174.8,0.91,Delhivery,0.817,5.5
19785,WH_016,Kanpur,369.5,1.74,IndiaPost,0.83,36.9
19786,WH_014,Raipur,175.6,1.45,Shadowfax,0.879,6.5
19787,WH_007,Patna,89.2,3.33,BlueDart,0.802,14.4
19788,WH_015,Patna,146.4,2.87,XpressBees,0.892,8.9
19789,WH_014,Nagpur,50.1,1.51,DTDC,0.873,3.7
19790,WH_008,Jabalpur,128.6,2.78,BlueDart,0.83,21.2
19791,WH_008,Pimpri-Chinchwad,30.1,1.41,EcomExpress,0.841,17.4
19792,WH_014,Agra,52.2,1.13,DTDC,0.884,7.2
19793,WH_009,Madurai,178.6,3.66,Shadowfax,0.885,7.7
19794,WH_005,Pimpri-Chinchwad,429,3.5,DTDC,0.925,16.7
19795,WH_018,Coimbatore,304.5,2.69,AmazonLogistics,0.829,13.9
19796,WH_005,Bhopal,238,2.59,BlueDart,0.813,11.1
19797,WH_005,Aligarh,41.9,2.33,IndiaPost,0.838,15
19798,WH_016,Bhiwandi,63.9,2.64,Shadowfax,0.958,3.3
19799,WH_019,Vasai-Virar,51.2,1.58,DTDC,0.902,4.7
19800,WH_011,Kolkata,115.4,0.91,XpressBees,0.787,8.5
19801,WH_016,Kanpur,356.1,3.08,Delhivery,0.99,11.2
19802,WH_003,Rajkot,168.5,2.27,Delhivery,0.904,8.8
19803,WH_010,Moradabad,37.6,2.97,Delhivery,0.888,3.8
19804,WH_020,Allahabad,109.9,3.39,IndiaPost,0.833,3.2
19805,WH_002,Visakhapatnam,138.6,3.63,BlueDart,0.85,15.1
19806,WH_020,Ghaziabad,65,2.82,AmazonLogistics,0.879,8.2
19807,WH_006,Dhanbad,83.8,1.05,BlueDart,0.899,22.2
19808,WH_020,Mangalore,15.7,2.26,EcomExpress,0.99,32.9
19809,WH_011,Pimpri-Chinchwad,93,3.13,Shadowfax,0.985,6.9
19810,WH_019,Gurugram,199.8,2.76,Delhivery,0.773,13.6
19811,WH_005,Mangalore,129.5,3.86,Delhivery,0.896,13.1
19812,WH_014,Nagpur,481.7,1.4,DTDC,0.908,13
19813,WH_003,Ghaziabad,159.9,1.88,Delhivery,0.883,14.3
19814,WH_016,Aligarh,33.5,1.37,DTDC,0.835,7.1
19815,WH_006,Madurai,59.2,1.68,BlueDart,0.925,2.7
19816,WH_013,Amritsar,286.7,1.4,Shadowfax,0.868,12.7
19817,WH_014,Jodhpur,280.9,3.89,DTDC,0.814,9.7
19818,WH_009,Mangalore,277,2.73,EcomExpress,0.869,10.3
19819,WH_004,Gurugram,308.3,3.78,EcomExpress,0.947,10.2
19820,WH_005,Raipur,193,2.57,BlueDart,0.85,18.3
19821,WH_020,Raipur,45.8,1.37,BlueDart,0.912,14.9
19822,WH_018,Mangalore,172.2,2.61,DTDC,0.921,4.4
19823,WH_007,Gwalior,64.4,1.39,XpressBees,0.89,13.9
19824,WH_005,Raipur,105.5,2.9,XpressBees,0.903,15.7
19825,WH_019,Vadodara,73.6,0.93,Delhivery,0.873,15.7
19826,WH_010,Kolkata,237.3,3.05,Delhivery,0.837,8.2
19827,WH_011,Coimbatore,468.6,1.87,Delhivery,0.888,13.9
19828,WH_013,Jaipur,89.2,1.34,Shadowfax,0.807,3.1
19829,WH_003,Amritsar,277,1.03,AmazonLogistics,0.886,10.7
19830,WH_018,Kanpur,166.2,3.41,Shadowfax,0.919,6
19831,WH_006,Nagpur,73.2,1.21,Shadowfax,0.89,3.9
19832,WH_004,Coimbatore,427.4,3.11,EcomExpress,0.794,12
19833,WH_019,Coimbatore,158.7,2.87,IndiaPost,0.905,11.7
19834,WH_018,Nagpur,25.3,2.9,BlueDart,0.904,15.4
19835,WH_012,Indore,45.5,3.36,AmazonLogistics,0.94,11.9
19836,WH_006,Vadodara,261.4,2.89,Shadowfax,0.913,8.1
19837,WH_005,Bhopal,400.6,1.29,Delhivery,0.913,32.1
19838,WH_017,Pune,394.4,1.67,DTDC,0.824,18.6
19839,WH_014,Bengaluru,111.7,3.03,AmazonLogistics,0.9,26
19840,WH_005,Vadodara,149.1,1.88,BlueDart,0.961,30.9
19841,WH_015,Delhi,108,1.05,IndiaPost,0.963,22.6
19842,WH_018,Howrah,184.4,1.4,DTDC,0.961,7
19843,WH_006,Ghaziabad,217,2.76,XpressBees,0.737,38.6
19844,WH_015,Visakhapatnam,191.7,3.63,EcomExpress,0.885,9.6
19845,WH_007,Varanasi,134.7,3.69,Delhivery,0.861,4.4
19846,WH_020,Mangalore,77.6,1.43,Delhivery,0.797,6.7
19847,WH_002,Nashik,186,1.14,EcomExpress,0.961,6.4
19848,WH_019,Mangalore,186.5,1.89,AmazonLogistics,0.852,4.7
19849,WH_020,Mumbai,235.7,3.15,Delhivery,0.874,11.3
19850,WH_006,Howrah,233.5,1.09,IndiaPost,0.806,9
19851,WH_008,Aligarh,22.6,3.06,AmazonLogistics,0.892,6
19852,WH_003,Nagpur,152.7,1.8,AmazonLogistics,0.971,13.2
19853,WH_014,Gwalior,51.3,2.04,EcomExpress,0.88,5.2
19854,WH_002,Chandigarh,129.4,1.72,EcomExpress,0.87,5.9
19855,WH_020,Ranchi,80.6,3.49,BlueDart,0.818,19.2
19856,WH_018,Bengaluru,92,3.38,DTDC,0.825,10.7
19857,WH_008,Bhopal,198.3,3.14,BlueDart,0.975,17.3
19858,WH_008,Vijayawada,107.8,1.05,XpressBees,0.88,3.5
19859,WH_017,Patna,98.4,3.1,IndiaPost,0.909,17.1
19860,WH_010,Ahmedabad,154,2.92,BlueDart,0.99,9.4
19861,WH_019,Ghaziabad,85.7,1.71,IndiaPost,0.867,6.2
19862,WH_017,Chandigarh,455.1,3.87,DTDC,0.844,18.4
19863,WH_003,Moradabad,140.3,1.53,IndiaPost,0.974,9.4
19864,WH_001,Ludhiana,108.3,3.06,DTDC,0.819,6.9
19865,WH_011,Varanasi,149.2,2.22,AmazonLogistics,0.845,15.1
19866,WH_013,Thane,103.6,1.85,Delhivery,0.811,10.1
19867,WH_009,Ghaziabad,259.9,1.11,BlueDart,0.831,24
19868,WH_010,Raipur,154.5,2.31,XpressBees,0.842,10.8
19869,WH_010,Rajkot,18.4,2.75,EcomExpress,0.99,1.8
19870,WH_006,Ghaziabad,114.1,3.75,IndiaPost,0.889,20.5
19871,WH_020,Vijayawada,83.3,1.84,DTDC,0.913,2.1
19872,WH_017,Allahabad,205.5,2.31,DTDC,0.866,9.3
19873,WH_016,Mumbai,90.5,1.75,DTDC,0.881,5.2
19874,WH_008,Srinagar,73,0.97,EcomExpress,0.789,4.4
19875,WH_016,Aligarh,215.9,2.89,IndiaPost,0.848,27.3
19876,WH_001,Moradabad,35.9,3.8,Delhivery,0.94,0.9
19877,WH_008,Rajkot,117.7,3.84,AmazonLogistics,0.841,10
19878,WH_010,Bengaluru,148,1.59,XpressBees,0.829,9.3
19879,WH_013,Dhanbad,143.4,1.03,BlueDart,0.892,3.7
19880,WH_004,Surat,94.6,3.17,AmazonLogistics,0.941,8.8
19881,WH_007,Vasai-Virar,57.6,1.64,XpressBees,0.918,6.4
19882,WH_010,Pune,241.4,1.01,Shadowfax,0.976,9.9
19883,WH_010,Allahabad,238,2.02,EcomExpress,0.943,13.5
19884,WH_013,Patna,105.4,3.02,BlueDart,0.958,8.7
19885,WH_011,Jaipur,33.5,1.46,IndiaPost,0.891,21.3
19886,WH_005,Bengaluru,243.7,1.61,EcomExpress,0.973,7.5
19887,WH_005,Srinagar,83.9,3.86,AmazonLogistics,0.886,6.3
19888,WH_018,Allahabad,90.8,0.93,AmazonLogistics,0.912,19.9
19889,WH_008,Bengaluru,142.5,1.1,XpressBees,0.905,5
19890,WH_005,Chandigarh,172.2,2.98,Shadowfax,0.86,4.4
19891,WH_017,Chennai,100.4,3.86,IndiaPost,0.89,5.5
19892,WH_020,Pimpri-Chinchwad,157,2.34,Shadowfax,0.859,30.9
19893,WH_013,Nashik,39.4,1.85,DTDC,0.915,11.3
19894,WH_016,Nashik,78.6,2.52,IndiaPost,0.954,3.4
19895,WH_003,Kolkata,107.7,3.11,BlueDart,0.77,5.5
19896,WH_011,Chennai,311,1.35,Shadowfax,0.929,17.4
19897,WH_001,Surat,222.7,2.12,Shadowfax,0.925,17.2
19898,WH_003,Varanasi,147.8,2.56,DTDC,0.938,10.2
19899,WH_003,Jaipur,145.7,1.97,Shadowfax,0.856,10.7
19900,WH_006,Gwalior,197.3,2.69,DTDC,0.937,16.3
19901,WH_010,Chandigarh,66.7,3.17,IndiaPost,0.819,3.6
19902,WH_020,Pune,64.7,3.29,DTDC,0.961,4.2
19903,WH_004,Meerut,501.4,3.47,IndiaPost,0.949,12.9
19904,WH_011,Moradabad,247.7,2.57,BlueDart,0.827,7.4
19905,WH_006,Ludhiana,181.5,1.6,BlueDart,0.934,5.7
19906,WH_015,Bengaluru,81.2,1.03,AmazonLogistics,0.901,15.8
19907,WH_018,Raipur,257.3,3.14,Shadowfax,0.882,36.2
19908,WH_001,Vasai-Virar,71.7,1.9,Delhivery,0.817,9.6
19909,WH_003,Bhubaneswar,202.4,2.51,DTDC,0.915,8.7
19910,WH_008,Mumbai,48.9,2.96,IndiaPost,0.924,13
19911,WH_016,Howrah,161.2,3.33,Delhivery,0.856,11.3
19912,WH_018,Chennai,154,2.28,AmazonLogistics,0.91,6
19913,WH_003,Bhiwandi,303.5,3.11,IndiaPost,0.99,18
19914,WH_017,Varanasi,121.9,2.91,Shadowfax,0.901,25
19915,WH_002,Ludhiana,236.7,2.83,EcomExpress,0.987,7.2
19916,WH_014,Raipur,71,3.11,DTDC,0.818,2.3
19917,WH_014,Patna,192.5,2.7,XpressBees,0.845,10.2
19918,WH_015,Howrah,156.7,2.63,DTDC,0.895,5
19919,WH_008,Madurai,251.2,1.08,DTDC,0.853,13.7
19920,WH_009,Mumbai,63.7,2.63,Delhivery,0.867,1.8
19921,WH_014,Kalyan-Dombivli,141.5,2.35,AmazonLogistics,0.853,12.9
19922,WH_013,Amritsar,204.2,2.33,IndiaPost,0.897,11.3
19923,WH_016,Ludhiana,139.5,3.41,Shadowfax,0.973,11.7
19924,WH_017,Aligarh,75.2,1.48,BlueDart,0.818,3.3
19925,WH_010,Indore,47.2,1.12,DTDC,0.943,7.1
19926,WH_001,Jaipur,70.1,0.93,AmazonLogistics,0.9,6.2
19927,WH_016,Jodhpur,126.9,1.49,XpressBees,0.843,18.9
19928,WH_014,Raipur,63.4,2.91,DTDC,0.918,12.1
19929,WH_014,Delhi,33.1,2.69,AmazonLogistics,0.897,13.8
19930,WH_013,Dhanbad,234.1,1.67,Shadowfax,0.826,16
19931,WH_015,Amritsar,116.5,0.93,Shadowfax,0.816,31.4
19932,WH_005,Kalyan-Dombivli,53.9,3.31,DTDC,0.892,3.3
19933,WH_018,Indore,126.2,1.64,IndiaPost,0.834,4.8
19934,WH_020,Meerut,186.5,2.39,DTDC,0.99,29.1
19935,WH_009,Faridabad,20,3.21,Shadowfax,0.964,1.1
19936,WH_003,Agra,8.2,3.49,Shadowfax,0.856,2.3
19937,WH_013,Chennai,47,2.63,XpressBees,0.854,14
19938,WH_004,Kolkata,32.8,2.99,IndiaPost,0.975,64.7
19939,WH_017,Ludhiana,29.1,2.49,BlueDart,0.839,1.8
19940,WH_003,Bhiwandi,188.7,1.43,BlueDart,0.906,5
19941,WH_007,Delhi,47.7,1.9,Shadowfax,0.774,7.3
19942,WH_018,Gurugram,104.8,3.89,AmazonLogistics,0.848,8.7
19943,WH_004,Jodhpur,50.7,3.44,Delhivery,0.941,26.7
19944,WH_020,Chennai,100.4,3.77,AmazonLogistics,0.832,11.3
19945,WH_005,Bengaluru,117.3,3.69,BlueDart,0.965,12.8
19946,WH_011,Bhopal,111.3,2.23,IndiaPost,0.917,16
19947,WH_004,Pimpri-Chinchwad,184.3,2.49,EcomExpress,0.903,10.9
19948,WH_011,Ludhiana,101.5,2.1,Delhivery,0.816,3.6
19949,WH_005,Allahabad,106.1,2.21,XpressBees,0.861,3.9
19950,WH_016,Chandigarh,307.9,1.4,AmazonLogistics,0.89,10.3
19951,WH_020,Ranchi,132.2,3.54,Delhivery,0.816,13.2
19952,WH_006,Moradabad,37.8,1.49,Shadowfax,0.84,17.8
19953,WH_008,Agra,58.5,1.72,Shadowfax,0.908,6.3
19954,WH_016,Varanasi,61.3,3.53,AmazonLogistics,0.869,6
19955,WH_020,Nagpur,256.5,1.45,AmazonLogistics,0.846,20
19956,WH_006,Raipur,83.5,3.45,EcomExpress,0.845,7.4
19957,WH_018,Dhanbad,96.9,3.64,AmazonLogistics,0.861,11
19958,WH_003,Bengaluru,159.2,2.63,EcomExpress,0.881,21.1
19959,WH_007,Visakhapatnam,325.5,1.44,DTDC,0.916,12.1
19960,WH_015,Visakhapatnam,120,3.87,EcomExpress,0.834,6.5
19961,WH_011,Pune,143,0.93,XpressBees,0.858,6
19962,WH_008,Nashik,102.1,1.17,XpressBees,0.828,18.4
19963,WH_020,Agra,243,3.41,DTDC,0.915,13.2
19964,WH_015,Lucknow,210.9,2.42,Delhivery,0.868,18.7
19965,WH_016,Chandigarh,256.3,1.93,Delhivery,0.862,9.5
19966,WH_017,Nagpur,51.4,2.86,Delhivery,0.872,1.9
19967,WH_015,Jaipur,120.1,2.89,Delhivery,0.886,25.9
19968,WH_008,Ghaziabad,271.6,3.89,Delhivery,0.821,14.9
19969,WH_003,Kalyan-Dombivli,325.4,2.7,AmazonLogistics,0.872,10.7
19970,WH_008,Surat,31.4,3.13,Shadowfax,0.804,6.7
19971,WH_007,Kalyan-Dombivli,80.1,2.4,BlueDart,0.851,6.3
19972,WH_017,Amritsar,27,2.43,AmazonLogistics,0.734,23.2
19973,WH_011,Indore,324.6,1.96,DTDC,0.887,28.7
19974,WH_016,Amritsar,79.4,1.55,AmazonLogistics,0.789,13.5
19975,WH_004,Mangalore,39.8,2.26,AmazonLogistics,0.834,4.5
19976,WH_005,Jaipur,45.4,3.19,Delhivery,0.778,7.7
19977,WH_019,Madurai,188.5,1.89,DTDC,0.895,31.1
19978,WH_007,Bhiwandi,61,2.66,BlueDart,0.847,20.2
19979,WH_020,Bhiwandi,93.9,2.32,EcomExpress,0.99,21.2
19980,WH_005,Nagpur,418.9,0.94,Delhivery,0.907,12.3
19981,WH_011,Bhubaneswar,171.4,2.44,IndiaPost,0.875,15.9
19982,WH_005,Vasai-Virar,386.2,2.03,DTDC,0.922,15.8
19983,WH_010,Kanpur,105.3,1.22,Shadowfax,0.908,2.8
19984,WH_011,Nashik,118.8,2.75,XpressBees,0.852,4.9
19985,WH_015,Aligarh,214.5,2.44,XpressBees,0.948,15.9
19986,WH_004,Rajkot,164.3,2.01,EcomExpress,0.825,16.4
19987,WH_007,Thane,178.8,1.88,DTDC,0.99,17.7
19988,WH_007,Bhiwandi,247.1,2.26,Delhivery,0.862,25.8
19989,WH_020,Vadodara,86.2,1.42,IndiaPost,0.932,5.9
19990,WH_017,Allahabad,63.4,2.84,Shadowfax,0.911,10.9
19991,WH_011,Gwalior,241.5,1.67,IndiaPost,0.873,10.3
19992,WH_003,Agra,23.6,1.2,EcomExpress,0.85,16.8
19993,WH_019,Ahmedabad,178.3,1.11,Shadowfax,0.849,13.3
19994,WH_017,Moradabad,27,1.63,BlueDart,0.761,13.3
19995,WH_010,Jaipur,77.8,2.74,IndiaPost,0.897,22
19996,WH_018,Rajkot,220.8,2.54,Shadowfax,0.805,11.3
19997,WH_005,Coimbatore,72.4,1.87,XpressBees,0.812,21.8
19998,WH_001,Varanasi,133.7,2.95,IndiaPost,0.918,9
19999,WH_011,Bhubaneswar,130.1,3.82,Shadowfax,0.928,17.8
20000,WH_016,Pune,162.3,3.63,Delhivery,0.796,43.3
20001,WH_017,Bhubaneswar,167,1.53,Shadowfax,0.846,6.8
20002,WH_018,Surat,173.4,2.57,Shadowfax,0.954,6.7
20003,WH_008,Dhanbad,187,1.67,AmazonLogistics,0.783,18.8
20004,WH_012,Nagpur,454.1,1.93,IndiaPost,0.94,13.1
20005,WH_014,Ahmedabad,221.7,0.92,DTDC,0.975,15
20006,WH_006,Coimbatore,108.1,3.81,DTDC,0.753,2.7
20007,WH_008,Ranchi,290.8,1.32,XpressBees,0.821,14.4
20008,WH_004,Chennai,340.2,1.13,DTDC,0.99,12.6
20009,WH_012,Agra,68,1.7,IndiaPost,0.867,8.8
20010,WH_016,Meerut,229.5,2.35,DTDC,0.978,14.1
20011,WH_008,Bhiwandi,323.4,3.17,BlueDart,0.941,14.3
20012,WH_011,Faridabad,158.9,3.33,AmazonLogistics,0.798,21.5
20013,WH_018,Bhopal,256.5,2.87,Delhivery,0.868,19.9
20014,WH_003,Lucknow,295.9,2.34,IndiaPost,0.886,10.3
20015,WH_013,Bhiwandi,184.2,2.49,EcomExpress,0.872,16.6
20016,WH_008,Meerut,102.8,0.95,XpressBees,0.894,5.1
20017,WH_012,Howrah,53,2.71,Delhivery,0.866,7.3
